collection_date,fips_code,state,total_adm_all_covid_confirmed_past_7days,total_adm_all_covid_confirmed_past_7days_per_100k,admissions_covid_confirmed_week_over_week_percent_change,avg_percent_inpatient_beds_used_confirmed_covid,abs_chg_avg_percent_inpatient_beds_occupied_covid_confirmed,avg_percent_staff_icu_beds_covid,abs_chg_avg_percent_staff_icu_beds_covid
2024-03-16,02013,AK,4,0.7,-76.5,0.7,-0.6,1.9,-0.1
2024-03-16,02016,AK,4,0.7,-76.5,0.7,-0.6,1.9,-0.1
2024-03-16,02020,AK,4,0.7,-76.5,0.7,-0.6,1.9,-0.1
2024-03-16,02050,AK,4,0.7,-76.5,0.7,-0.6,1.9,-0.1
2024-03-16,02060,AK,4,0.7,-76.5,0.7,-0.6,1.9,-0.1
2024-03-16,02068,AK,4,3.6,-55.6,2.2,-0.7,2.5,1.1
2024-03-16,02070,AK,4,0.7,-76.5,0.7,-0.6,1.9,-0.1
2024-03-16,02090,AK,4,3.6,-55.6,2.2,-0.7,2.5,1.1
2024-03-16,02100,AK,1,2.1,0,0.9,0.6,0,0
2024-03-16,02105,AK,1,2.1,0,0.9,0.6,0,0
2024-03-16,02110,AK,1,2.1,0,0.9,0.6,0,0
2024-03-16,02122,AK,4,0.7,-76.5,0.7,-0.6,1.9,-0.1
2024-03-16,02130,AK,1,3.9,-66.7,32.3,20.8,0,
2024-03-16,02150,AK,4,0.7,-76.5,0.7,-0.6,1.9,-0.1
2024-03-16,02158,AK,4,0.7,-76.5,0.7,-0.6,1.9,-0.1
2024-03-16,02164,AK,4,0.7,-76.5,0.7,-0.6,1.9,-0.1
2024-03-16,02170,AK,4,0.7,-76.5,0.7,-0.6,1.9,-0.1
2024-03-16,02180,AK,4,0.7,-76.5,0.7,-0.6,1.9,-0.1
2024-03-16,02185,AK,4,0.7,-76.5,0.7,-0.6,1.9,-0.1
2024-03-16,02188,AK,4,0.7,-76.5,0.7,-0.6,1.9,-0.1
2024-03-16,02195,AK,1,3.9,-66.7,32.3,20.8,0,
2024-03-16,02198,AK,1,3.9,-66.7,32.3,20.8,0,
2024-03-16,02220,AK,1,2.1,0,0.9,0.6,0,0
2024-03-16,02230,AK,1,2.1,0,0.9,0.6,0,0
2024-03-16,02240,AK,4,3.6,-55.6,2.2,-0.7,2.5,1.1
2024-03-16,02261,AK,4,0.7,-76.5,0.7,-0.6,1.9,-0.1
2024-03-16,02275,AK,1,3.9,-66.7,32.3,20.8,0,
2024-03-16,02282,AK,1,2.1,0,0.9,0.6,0,0
2024-03-16,02290,AK,4,3.6,-55.6,2.2,-0.7,2.5,1.1
2024-03-16,01001,AL,13,3.4,-35,1.6,-0.3,3.9,-0.5
2024-03-16,01003,AL,27,3.9,-30.8,1.9,-0.7,1.9,-0.6
2024-03-16,01005,AL,20,7.2,-13,2.7,-0.5,4.2,-1
2024-03-16,01007,AL,64,5.2,-19,2.1,-0.4,1.8,-0.9
2024-03-16,01009,AL,64,5.2,-19,2.1,-0.4,1.8,-0.9
2024-03-16,01011,AL,13,3.4,-35,1.6,-0.3,3.9,-0.5
2024-03-16,01013,AL,0,0,0,0,0,0,0
2024-03-16,01015,AL,3,1.1,-50,0.9,-0.6,5.2,-0.2
2024-03-16,01017,AL,10,3.3,-37.5,2,-0.4,4,1.2
2024-03-16,01019,AL,17,5.7,13.3,2.4,-1.1,2.5,-0.5
2024-03-16,01021,AL,64,5.2,-19,2.1,-0.4,1.8,-0.9
