collection_date,fips_code,state,total_adm_all_covid_confirmed_past_7days,total_adm_all_covid_confirmed_past_7days_per_100k,admissions_covid_confirmed_week_over_week_percent_change,avg_percent_inpatient_beds_used_confirmed_covid,abs_chg_avg_percent_inpatient_beds_occupied_covid_confirmed,avg_percent_staff_icu_beds_covid,abs_chg_avg_percent_staff_icu_beds_covid
2024-04-27,02013,AK,3,0.5,50,0.1,-0.1,0,-0.1
2024-04-27,02016,AK,3,0.5,50,0.1,-0.1,0,-0.1
2024-04-27,02020,AK,3,0.5,50,0.1,-0.1,0,-0.1
2024-04-27,02050,AK,3,0.5,50,0.1,-0.1,0,-0.1
2024-04-27,02060,AK,3,0.5,50,0.1,-0.1,0,-0.1
2024-04-27,02068,AK,1,0.9,,1.1,-0.8,0.9,-1.9
2024-04-27,02070,AK,3,0.5,50,0.1,-0.1,0,-0.1
2024-04-27,02090,AK,1,0.9,,1.1,-0.8,0.9,-1.9
2024-04-27,02100,AK,0,0,0,0,0,0,0
2024-04-27,02105,AK,0,0,0,0,0,0,0
2024-04-27,02110,AK,0,0,0,0,0,0,0
2024-04-27,02122,AK,3,0.5,50,0.1,-0.1,0,-0.1
2024-04-27,02130,AK,1,3.9,,1.1,1.1,0,0
2024-04-27,02150,AK,3,0.5,50,0.1,-0.1,0,-0.1
2024-04-27,02158,AK,3,0.5,50,0.1,-0.1,0,-0.1
2024-04-27,02164,AK,3,0.5,50,0.1,-0.1,0,-0.1
2024-04-27,02170,AK,3,0.5,50,0.1,-0.1,0,-0.1
2024-04-27,02180,AK,3,0.5,50,0.1,-0.1,0,-0.1
2024-04-27,02185,AK,3,0.5,50,0.1,-0.1,0,-0.1
2024-04-27,02188,AK,3,0.5,50,0.1,-0.1,0,-0.1
2024-04-27,02195,AK,1,3.9,,1.1,1.1,0,0
2024-04-27,02198,AK,1,3.9,,1.1,1.1,0,0
2024-04-27,02220,AK,0,0,0,0,0,0,0
2024-04-27,02230,AK,0,0,0,0,0,0,0
2024-04-27,02240,AK,1,0.9,,1.1,-0.8,0.9,-1.9
2024-04-27,02261,AK,3,0.5,50,0.1,-0.1,0,-0.1
2024-04-27,02275,AK,1,3.9,,1.1,1.1,0,0
2024-04-27,02282,AK,0,0,0,0,0,0,0
2024-04-27,02290,AK,1,0.9,,1.1,-0.8,0.9,-1.9
2024-04-27,01001,AL,4,1,-33.3,0.7,-0.1,0.3,0.1
2024-04-27,01003,AL,5,0.7,-64.3,0.4,0,0,0
2024-04-27,01005,AL,1,0.4,-75,0.6,0,1.2,0.2
2024-04-27,01007,AL,17,1.4,-15,0.4,-0.3,0.7,-0.3
2024-04-27,01009,AL,17,1.4,-15,0.4,-0.3,0.7,-0.3
2024-04-27,01011,AL,4,1,-33.3,0.7,-0.1,0.3,0.1
2024-04-27,01013,AL,3,15.4,,0,0,0,0
2024-04-27,01015,AL,0,0,-100,0.7,0.1,0,0
2024-04-27,01017,AL,2,0.7,-33.3,0.5,-0.2,0.5,0.2
2024-04-27,01019,AL,7,2.4,133.3,0.4,0.2,0,0
2024-04-27,01021,AL,17,1.4,-15,0.4,-0.3,0.7,-0.3
2024-04-27,01023,AL,1,0.6,-50,0.4,-0.1,0,0
2024-04-27,01025,AL,5,0.7,-64.3,0.4,0,0,0
2024-04-27,01027,AL,0,0,-100,0,-0.6,0,0
2024-04-27,01029,AL,0,0,-100,0.7,0.1,0,0
2024-04-27,01031,AL,1,0.4,-75,0.6,0,1.2,0.2
2024-04-27,01033,AL,1,0.5,-83.3,1.3,-0.3,0.4,-0.4
2024-04-27,01035,AL,12,1.4,-33.3,0.3,-0.2,3.5,0.5
2024-04-27,01037,AL,0,0,-100,0,-0.6,0,0
2024-04-27,01039,AL,4,1,-33.3,0.7,-0.1,0.3,0.1
2024-04-27,01041,AL,4,1,-33.3,0.7,-0.1,0.3,0.1
2024-04-27,01043,AL,17,1.4,-15,0.4,-0.3,0.7,-0.3
2024-04-27,01045,AL,1,0.4,-75,0.6,0,1.2,0.2
2024-04-27,01047,AL,0,0,-100,0.5,0.1,3.5,0.8
2024-04-27,01049,AL,7,2.4,133.3,0.4,0.2,0,0
2024-04-27,01051,AL,0,0,-100,0.7,-0.5,0,0
2024-04-27,01053,AL,12,1.4,-33.3,0.3,-0.2,3.5,0.5
2024-04-27,01055,AL,7,2.4,133.3,0.4,0.2,0,0
2024-04-27,01057,AL,2,4.3,,0.4,0.4,0,0
2024-04-27,01059,AL,1,0.5,-83.3,1.3,-0.3,0.4,-0.4
2024-04-27,01061,AL,1,0.4,-75,0.6,0,1.2,0.2
2024-04-27,01063,AL,8,3.2,60,1.7,-0.2,0.3,-0.7
2024-04-27,01065,AL,8,3.2,60,1.7,-0.2,0.3,-0.7
2024-04-27,01067,AL,1,0.4,-75,0.6,0,1.2,0.2
2024-04-27,01069,AL,1,0.4,-75,0.6,0,1.2,0.2
2024-04-27,01071,AL,45,8.1,-8.2,1.2,-0.2,3.2,0.2
2024-04-27,01073,AL,17,1.4,-15,0.4,-0.3,0.7,-0.3
2024-04-27,01075,AL,0,0,-100,0,-0.1,0.1,-0.4
2024-04-27,01077,AL,1,0.5,-83.3,1.3,-0.3,0.4,-0.4
2024-04-27,01079,AL,1,0.7,-80,0.9,0.1,0.3,-0.9
2024-04-27,01081,AL,0,0,-100,0.7,-0.5,0,0
2024-04-27,01083,AL,45,8.1,-8.2,1.2,-0.2,3.2,0.2
2024-04-27,01085,AL,4,1,-33.3,0.7,-0.1,0.3,0.1
2024-04-27,01087,AL,0,0,-100,0.7,-0.5,0,0
2024-04-27,01089,AL,45,8.1,-8.2,1.2,-0.2,3.2,0.2
2024-04-27,01091,AL,0,0,-100,0.5,0.1,3.5,0.8
2024-04-27,01093,AL,2,4.3,,0.4,0.4,0,0
2024-04-27,01095,AL,7,2.4,133.3,0.4,0.2,0,0
2024-04-27,01097,AL,5,0.7,-64.3,0.4,0,0,0
2024-04-27,01099,AL,5,0.7,-64.3,0.4,0,0,0
