collection_date,fips_code,state,total_adm_all_covid_confirmed_past_7days,total_adm_all_covid_confirmed_past_7days_per_100k,admissions_covid_confirmed_week_over_week_percent_change,avg_percent_inpatient_beds_used_confirmed_covid,abs_chg_avg_percent_inpatient_beds_occupied_covid_confirmed,avg_percent_staff_icu_beds_covid,abs_chg_avg_percent_staff_icu_beds_covid
2023-08-19,02013,AK,8,1.5,-57.9,1,0.4,0.8,-0.2
2023-08-19,02016,AK,8,1.5,-57.9,1,0.4,0.8,-0.2
2023-08-19,02020,AK,8,1.5,-57.9,1,0.4,0.8,-0.2
2023-08-19,02050,AK,8,1.5,-57.9,1,0.4,0.8,-0.2
2023-08-19,02060,AK,8,1.5,-57.9,1,0.4,0.8,-0.2
2023-08-19,02068,AK,3,2.7,-50,4,1.7,0.8,0.5
2023-08-19,02070,AK,8,1.5,-57.9,1,0.4,0.8,-0.2
2023-08-19,02090,AK,3,2.7,-50,4,1.7,0.8,0.5
2023-08-19,02100,AK,3,6.4,0,0.9,-0.5,0.5,-0.7
2023-08-19,02105,AK,3,6.4,0,0.9,-0.5,0.5,-0.7
2023-08-19,02110,AK,3,6.4,0,0.9,-0.5,0.5,-0.7
2023-08-19,02122,AK,8,1.5,-57.9,1,0.4,0.8,-0.2
2023-08-19,02130,AK,2,7.7,-33.3,18.2,0.4,0,-4.8
2023-08-19,02150,AK,8,1.5,-57.9,1,0.4,0.8,-0.2
2023-08-19,02158,AK,8,1.5,-57.9,1,0.4,0.8,-0.2
2023-08-19,02164,AK,8,1.5,-57.9,1,0.4,0.8,-0.2
2023-08-19,02170,AK,8,1.5,-57.9,1,0.4,0.8,-0.2
2023-08-19,02180,AK,8,1.5,-57.9,1,0.4,0.8,-0.2
2023-08-19,02185,AK,8,1.5,-57.9,1,0.4,0.8,-0.2
2023-08-19,02188,AK,8,1.5,-57.9,1,0.4,0.8,-0.2
2023-08-19,02195,AK,2,7.7,-33.3,18.2,0.4,0,-4.8
2023-08-19,02198,AK,2,7.7,-33.3,18.2,0.4,0,-4.8
2023-08-19,02220,AK,3,6.4,0,0.9,-0.5,0.5,-0.7
2023-08-19,02230,AK,3,6.4,0,0.9,-0.5,0.5,-0.7
2023-08-19,02240,AK,3,2.7,-50,4,1.7,0.8,0.5
2023-08-19,02261,AK,8,1.5,-57.9,1,0.4,0.8,-0.2
2023-08-19,02275,AK,2,7.7,-33.3,18.2,0.4,0,-4.8
2023-08-19,02282,AK,3,6.4,0,0.9,-0.5,0.5,-0.7
2023-08-19,02290,AK,3,2.7,-50,4,1.7,0.8,0.5
2023-08-19,01001,AL,20,5.2,-23.1,2.2,0.1,4.3,2.1
2023-08-19,01003,AL,56,8,60,1.5,0.2,1.7,0.4
2023-08-19,01005,AL,18,6.5,63.6,1.7,0.2,2.4,-1.6
2023-08-19,01007,AL,115,9.3,51.3,2,0.6,2.9,1.1
2023-08-19,01009,AL,115,9.3,51.3,2,0.6,2.9,1.1
2023-08-19,01011,AL,20,5.2,-23.1,2.2,0.1,4.3,2.1
2023-08-19,01013,AL,0,0,0,0,0,0,0
2023-08-19,01015,AL,14,5,75,2.5,0.1,2.9,0.4
2023-08-19,01017,AL,18,5.9,12.5,2.3,0.3,0.8,-0.8
2023-08-19,01019,AL,15,5.1,-11.8,1.5,0.4,1.6,0.5
2023-08-19,01021,AL,115,9.3,51.3,2,0.6,2.9,1.1
2023-08-19,01023,AL,24,13.7,41.2,2,0.5,4.2,0.9
2023-08-19,01025,AL,56,8,60,1.5,0.2,1.7,0.4
2023-08-19,01027,AL,3,2.9,-25,1,-1.1,5.8,-2.8
2023-08-19,01029,AL,14,5,75,2.5,0.1,2.9,0.4
2023-08-19,01031,AL,18,6.5,63.6,1.7,0.2,2.4,-1.6
2023-08-19,01033,AL,12,5.9,100,1.9,-0.2,1.5,-1.8
2023-08-19,01035,AL,42,5,-16,1.5,-0.2,1.6,0.2
2023-08-19,01037,AL,3,2.9,-25,1,-1.1,5.8,-2.8
2023-08-19,01039,AL,20,5.2,-23.1,2.2,0.1,4.3,2.1
2023-08-19,01041,AL,20,5.2,-23.1,2.2,0.1,4.3,2.1
2023-08-19,01043,AL,115,9.3,51.3,2,0.6,2.9,1.1
2023-08-19,01045,AL,18,6.5,63.6,1.7,0.2,2.4,-1.6
2023-08-19,01047,AL,3,4,-40,1.1,-1,0,-1.1
2023-08-19,01049,AL,15,5.1,-11.8,1.5,0.4,1.6,0.5
2023-08-19,01051,AL,15,4.9,650,1.3,0.2,0.5,0.5
2023-08-19,01053,AL,42,5,-16,1.5,-0.2,1.6,0.2
2023-08-19,01055,AL,15,5.1,-11.8,1.5,0.4,1.6,0.5
2023-08-19,01057,AL,3,6.5,,0.7,0.7,0,0
2023-08-19,01059,AL,12,5.9,100,1.9,-0.2,1.5,-1.8
2023-08-19,01061,AL,18,6.5,63.6,1.7,0.2,2.4,-1.6
2023-08-19,01063,AL,4,1.6,0,3,1.4,3.7,1.9
2023-08-19,01065,AL,4,1.6,0,3,1.4,3.7,1.9
2023-08-19,01067,AL,18,6.5,63.6,1.7,0.2,2.4,-1.6
2023-08-19,01069,AL,18,6.5,63.6,1.7,0.2,2.4,-1.6
2023-08-19,01071,AL,38,6.8,153.3,1.4,0,0.6,-1.4
2023-08-19,01073,AL,115,9.3,51.3,2,0.6,2.9,1.1
2023-08-19,01075,AL,27,26.4,1250,1.8,0.7,0.8,-1.3
2023-08-19,01077,AL,12,5.9,100,1.9,-0.2,1.5,-1.8
2023-08-19,01079,AL,4,2.6,-33.3,1.1,0,0.6,-2.4
2023-08-19,01081,AL,15,4.9,650,1.3,0.2,0.5,0.5
2023-08-19,01083,AL,38,6.8,153.3,1.4,0,0.6,-1.4
2023-08-19,01085,AL,20,5.2,-23.1,2.2,0.1,4.3,2.1
2023-08-19,01087,AL,15,4.9,650,1.3,0.2,0.5,0.5
2023-08-19,01089,AL,38,6.8,153.3,1.4,0,0.6,-1.4
2023-08-19,01091,AL,3,4,-40,1.1,-1,0,-1.1
2023-08-19,01093,AL,3,6.5,,0.7,0.7,0,0
2023-08-19,01095,AL,15,5.1,-11.8,1.5,0.4,1.6,0.5
2023-08-19,01097,AL,56,8,60,1.5,0.2,1.7,0.4
2023-08-19,01099,AL,56,8,60,1.5,0.2,1.7,0.4
2023-08-19,01101,AL,20,5.2,-23.1,2.2,0.1,4.3,2.1
2023-08-19,01103,AL,4,2.6,-33.3,1.1,0,0.6,-2.4
2023-08-19,01105,AL,3,4,-40,1.1,-1,0,-1.1
2023-08-19,01107,AL,4,1.6,0,3,1.4,3.7,1.9
2023-08-19,01109,AL,20,5.2,-23.1,2.2,0.1,4.3,2.1
2023-08-19,01111,AL,18,5.9,12.5,2.3,0.3,0.8,-0.8
2023-08-19,01113,AL,14,4.3,40,2.4,0.7,3,1.1
2023-08-19,01117,AL,115,9.3,51.3,2,0.6,2.9,1.1
2023-08-19,01115,AL,115,9.3,51.3,2,0.6,2.9,1.1
2023-08-19,01119,AL,24,13.7,41.2,2,0.5,4.2,0.9
2023-08-19,01121,AL,3,2.9,-25,1,-1.1,5.8,-2.8
2023-08-19,01123,AL,15,4.9,650,1.3,0.2,0.5,0.5
2023-08-19,01125,AL,4,1.6,0,3,1.4,3.7,1.9
2023-08-19,01127,AL,115,9.3,51.3,2,0.6,2.9,1.1
2023-08-19,01129,AL,56,8,60,1.5,0.2,1.7,0.4
2023-08-19,01131,AL,3,4,-40,1.1,-1,0,-1.1
2023-08-19,01133,AL,12,5.9,100,1.9,-0.2,1.5,-1.8
2023-08-19,05001,AR,2,8.3,-50,1.1,0.3,1.5,1
2023-08-19,05003,AR,4,13.4,,0.9,0.9,0,0
2023-08-19,05005,AR,6,10.2,20,1.2,0.5,0.5,-1.5
2023-08-19,05007,AR,12,2.1,-33.3,1.3,0.3,1.4,0.3
2023-08-19,05009,AR,2,2.5,-33.3,0.8,-0.1,0,-0.5
2023-08-19,05011,AR,7,5.5,75,0.9,-0.1,0,-0.7
