collection_date,fips_code,state,total_adm_all_covid_confirmed_past_7days,total_adm_all_covid_confirmed_past_7days_per_100k,admissions_covid_confirmed_week_over_week_percent_change,avg_percent_inpatient_beds_used_confirmed_covid,abs_chg_avg_percent_inpatient_beds_occupied_covid_confirmed,avg_percent_staff_icu_beds_covid,abs_chg_avg_percent_staff_icu_beds_covid
2024-01-06,02013,AK,18,3.3,-25,2,0.9,1.6,0.8
2024-01-06,02016,AK,18,3.3,-25,2,0.9,1.6,0.8
2024-01-06,02020,AK,18,3.3,-25,2,0.9,1.6,0.8
2024-01-06,02050,AK,18,3.3,-25,2,0.9,1.6,0.8
2024-01-06,02060,AK,18,3.3,-25,2,0.9,1.6,0.8
2024-01-06,02068,AK,5,4.5,66.7,2.5,1,0.6,-4.1
2024-01-06,02070,AK,18,3.3,-25,2,0.9,1.6,0.8
2024-01-06,02090,AK,5,4.5,66.7,2.5,1,0.6,-4.1
2024-01-06,02100,AK,5,10.7,400,1.1,1.1,0.7,0.7
2024-01-06,02105,AK,5,10.7,400,1.1,1.1,0.7,0.7
2024-01-06,02110,AK,5,10.7,400,1.1,1.1,0.7,0.7
2024-01-06,02122,AK,18,3.3,-25,2,0.9,1.6,0.8
2024-01-06,02130,AK,0,0,0,0,0,,
2024-01-06,02150,AK,18,3.3,-25,2,0.9,1.6,0.8
2024-01-06,02158,AK,18,3.3,-25,2,0.9,1.6,0.8
2024-01-06,02164,AK,18,3.3,-25,2,0.9,1.6,0.8
2024-01-06,02170,AK,18,3.3,-25,2,0.9,1.6,0.8
2024-01-06,02180,AK,18,3.3,-25,2,0.9,1.6,0.8
2024-01-06,02185,AK,18,3.3,-25,2,0.9,1.6,0.8
2024-01-06,02188,AK,18,3.3,-25,2,0.9,1.6,0.8
2024-01-06,02195,AK,0,0,0,0,0,,
2024-01-06,02198,AK,0,0,0,0,0,,
2024-01-06,02220,AK,5,10.7,400,1.1,1.1,0.7,0.7
2024-01-06,02230,AK,5,10.7,400,1.1,1.1,0.7,0.7
2024-01-06,02240,AK,5,4.5,66.7,2.5,1,0.6,-4.1
2024-01-06,02261,AK,18,3.3,-25,2,0.9,1.6,0.8
2024-01-06,02275,AK,0,0,0,0,0,,
2024-01-06,02282,AK,5,10.7,400,1.1,1.1,0.7,0.7
2024-01-06,02290,AK,5,4.5,66.7,2.5,1,0.6,-4.1
2024-01-06,01001,AL,34,8.8,-20.9,3.1,0.5,7.2,2.4
2024-01-06,01003,AL,76,10.9,15.2,2.9,0.6,2.2,0
2024-01-06,01005,AL,22,7.9,4.8,3.3,0.4,4.3,-0.2
2024-01-06,01007,AL,152,12.3,-10.1,4.2,0.7,4.2,0.3
2024-01-06,01009,AL,152,12.3,-10.1,4.2,0.7,4.2,0.3
2024-01-06,01011,AL,34,8.8,-20.9,3.1,0.5,7.2,2.4
2024-01-06,01013,AL,0,0,0,0,-0.7,0,0
2024-01-06,01015,AL,15,5.4,-44.4,3.3,0.3,2,-1.2
2024-01-06,01017,AL,30,9.8,25,4.1,0.9,4.7,0
2024-01-06,01019,AL,51,17.2,104,2.5,0,1.8,1.3
2024-01-06,01021,AL,152,12.3,-10.1,4.2,0.7,4.2,0.3
2024-01-06,01023,AL,19,10.9,111.1,1.3,0.3,2.3,1.9
2024-01-06,01025,AL,76,10.9,15.2,2.9,0.6,2.2,0
2024-01-06,01027,AL,4,3.9,0,0.7,-1,0,-0.6
2024-01-06,01029,AL,15,5.4,-44.4,3.3,0.3,2,-1.2
2024-01-06,01031,AL,22,7.9,4.8,3.3,0.4,4.3,-0.2
2024-01-06,01033,AL,20,9.9,-25.9,3.4,-0.4,3.4,-4.8
2024-01-06,01035,AL,87,10.4,-4.4,3.1,0.9,4.9,0.5
2024-01-06,01037,AL,4,3.9,0,0.7,-1,0,-0.6
2024-01-06,01039,AL,34,8.8,-20.9,3.1,0.5,7.2,2.4
2024-01-06,01041,AL,34,8.8,-20.9,3.1,0.5,7.2,2.4
2024-01-06,01043,AL,152,12.3,-10.1,4.2,0.7,4.2,0.3
2024-01-06,01045,AL,22,7.9,4.8,3.3,0.4,4.3,-0.2
2024-01-06,01047,AL,8,10.6,100,4,0.7,4.8,-6.6
2024-01-06,01049,AL,51,17.2,104,2.5,0,1.8,1.3
2024-01-06,01051,AL,15,4.9,-16.7,3.7,1.2,5.2,4.4
2024-01-06,01053,AL,87,10.4,-4.4,3.1,0.9,4.9,0.5
2024-01-06,01055,AL,51,17.2,104,2.5,0,1.8,1.3
2024-01-06,01057,AL,4,8.7,-33.3,2.5,-0.3,0,0
2024-01-06,01059,AL,20,9.9,-25.9,3.4,-0.4,3.4,-4.8
2024-01-06,01061,AL,22,7.9,4.8,3.3,0.4,4.3,-0.2
2024-01-06,01063,AL,10,4,400,3.4,1.1,4.7,-0.1
2024-01-06,01065,AL,10,4,400,3.4,1.1,4.7,-0.1
2024-01-06,01067,AL,22,7.9,4.8,3.3,0.4,4.3,-0.2
2024-01-06,01069,AL,22,7.9,4.8,3.3,0.4,4.3,-0.2
2024-01-06,01071,AL,129,23.1,13.2,4.8,0.4,5.9,1.3
2024-01-06,01073,AL,152,12.3,-10.1,4.2,0.7,4.2,0.3
2024-01-06,01075,AL,7,6.9,250,0.3,0,3.9,-0.2
2024-01-06,01077,AL,20,9.9,-25.9,3.4,-0.4,3.4,-4.8
2024-01-06,01079,AL,11,7.2,0,3.2,0.2,0.6,-4.1
2024-01-06,01081,AL,15,4.9,-16.7,3.7,1.2,5.2,4.4
2024-01-06,01083,AL,129,23.1,13.2,4.8,0.4,5.9,1.3
2024-01-06,01085,AL,34,8.8,-20.9,3.1,0.5,7.2,2.4
2024-01-06,01087,AL,15,4.9,-16.7,3.7,1.2,5.2,4.4
2024-01-06,01089,AL,129,23.1,13.2,4.8,0.4,5.9,1.3
2024-01-06,01091,AL,8,10.6,100,4,0.7,4.8,-6.6
2024-01-06,01093,AL,4,8.7,-33.3,2.5,-0.3,0,0
2024-01-06,01095,AL,51,17.2,104,2.5,0,1.8,1.3
2024-01-06,01097,AL,76,10.9,15.2,2.9,0.6,2.2,0
2024-01-06,01099,AL,76,10.9,15.2,2.9,0.6,2.2,0
2024-01-06,01101,AL,34,8.8,-20.9,3.1,0.5,7.2,2.4
2024-01-06,01103,AL,11,7.2,0,3.2,0.2,0.6,-4.1
2024-01-06,01105,AL,8,10.6,100,4,0.7,4.8,-6.6
2024-01-06,01107,AL,10,4,400,3.4,1.1,4.7,-0.1
2024-01-06,01109,AL,34,8.8,-20.9,3.1,0.5,7.2,2.4
2024-01-06,01111,AL,30,9.8,25,4.1,0.9,4.7,0
2024-01-06,01113,AL,18,5.5,100,3.5,-0.2,2.5,0.2
2024-01-06,01117,AL,152,12.3,-10.1,4.2,0.7,4.2,0.3
2024-01-06,01115,AL,152,12.3,-10.1,4.2,0.7,4.2,0.3
2024-01-06,01119,AL,19,10.9,111.1,1.3,0.3,2.3,1.9
2024-01-06,01121,AL,4,3.9,0,0.7,-1,0,-0.6
2024-01-06,01123,AL,15,4.9,-16.7,3.7,1.2,5.2,4.4
2024-01-06,01125,AL,10,4,400,3.4,1.1,4.7,-0.1
2024-01-06,01127,AL,152,12.3,-10.1,4.2,0.7,4.2,0.3
2024-01-06,01129,AL,76,10.9,15.2,2.9,0.6,2.2,0
2024-01-06,01131,AL,8,10.6,100,4,0.7,4.8,-6.6
2024-01-06,01133,AL,20,9.9,-25.9,3.4,-0.4,3.4,-4.8
2024-01-06,05001,AR,2,8.3,100,0.2,0.2,0,0
2024-01-06,05003,AR,6,20.2,500,1.8,-0.9,0,0
2024-01-06,05005,AR,15,25.6,-11.8,4.4,0.6,9.8,2.6
2024-01-06,05007,AR,37,6.4,12.1,3.4,0,5.2,0
2024-01-06,05009,AR,5,6.1,-28.6,2.6,0.3,0,0
2024-01-06,05011,AR,16,12.5,-5.9,2.8,0.8,4.2,2.2
2024-01-06,05013,AR,5,7.4,-28.6,5.3,1.6,0.9,-10.5
2024-01-06,05015,AR,5,6.1,-28.6,2.6,0.3,0,0
2024-01-06,05017,AR,6,20.2,500,1.8,-0.9,0,0
2024-01-06,05019,AR,11,6.3,0,1.8,-0.8,2.6,1.3
2024-01-06,05021,AR,34,13.2,13.3,4.1,0.8,4,-0.6
2024-01-06,05023,AR,47,37.1,291.7,2.6,0.7,0.9,0.5
2024-01-06,05025,AR,16,12.5,-5.9,2.8,0.8,4.2,2.2
2024-01-06,05027,AR,5,7.4,-28.6,5.3,1.6,0.9,-10.5
2024-01-06,05029,AR,96,12.2,9.1,2.7,0.3,3.6,1.5
2024-01-06,05031,AR,34,13.2,13.3,4.1,0.8,4,-0.6
2024-01-06,05033,AR,52,15.1,18.2,5.3,0.4,5.3,-3.2
2024-01-06,05035,AR,1,1,0,0.9,0.5,0,0
2024-01-06,05037,AR,1,1,0,0.9,0.5,0,0
2024-01-06,05039,AR,3,9.9,,0.7,0.7,0,0
2024-01-06,05041,AR,16,12.5,-5.9,2.8,0.8,4.2,2.2
2024-01-06,05043,AR,16,12.5,-5.9,2.8,0.8,4.2,2.2
2024-01-06,05045,AR,96,12.2,9.1,2.7,0.3,3.6,1.5
2024-01-06,05047,AR,52,15.1,18.2,5.3,0.4,5.3,-3.2
2024-01-06,05049,AR,67,43.9,139.3,8.2,2.3,15.2,0.3
2024-01-06,05051,AR,11,6.3,0,1.8,-0.8,2.6,1.3
2024-01-06,05053,AR,96,12.2,9.1,2.7,0.3,3.6,1.5
2024-01-06,05055,AR,34,13.2,13.3,4.1,0.8,4,-0.6
2024-01-06,05057,AR,30,12.1,66.7,3.6,2.5,6.8,5.8
2024-01-06,05059,AR,11,6.3,0,1.8,-0.8,2.6,1.3
2024-01-06,05061,AR,30,12.1,66.7,3.6,2.5,6.8,5.8
2024-01-06,05063,AR,67,43.9,139.3,8.2,2.3,15.2,0.3
2024-01-06,05065,AR,67,43.9,139.3,8.2,2.3,15.2,0.3
2024-01-06,05067,AR,47,37.1,291.7,2.6,0.7,0.9,0.5
2024-01-06,05069,AR,16,12.5,-5.9,2.8,0.8,4.2,2.2
2024-01-06,05071,AR,1,3.8,-66.7,0.4,-0.9,0,0
2024-01-06,05073,AR,30,12.1,66.7,3.6,2.5,6.8,5.8
2024-01-06,05075,AR,34,13.2,13.3,4.1,0.8,4,-0.6
2024-01-06,05077,AR,1,1,0,0.9,0.5,0,0
2024-01-06,05079,AR,16,12.5,-5.9,2.8,0.8,4.2,2.2
2024-01-06,05081,AR,30,12.1,66.7,3.6,2.5,6.8,5.8
2024-01-06,05083,AR,52,15.1,18.2,5.3,0.4,5.3,-3.2
2024-01-06,05085,AR,96,12.2,9.1,2.7,0.3,3.6,1.5
2024-01-06,05087,AR,37,6.4,12.1,3.4,0,5.2,0
2024-01-06,05089,AR,15,25.6,-11.8,4.4,0.6,9.8,2.6
2024-01-06,05091,AR,30,12.1,66.7,3.6,2.5,6.8,5.8
2024-01-06,05093,AR,3,5.3,-40,6.2,2.2,,
2024-01-06,05095,AR,2,8.3,100,0.2,0.2,0,0
2024-01-06,05097,AR,11,6.3,0,1.8,-0.8,2.6,1.3
2024-01-06,05099,AR,30,12.1,66.7,3.6,2.5,6.8,5.8
2024-01-06,05101,AR,5,6.1,-28.6,2.6,0.3,0,0
2024-01-06,05103,AR,3,9.9,,0.7,0.7,0,0
2024-01-06,05105,AR,96,12.2,9.1,2.7,0.3,3.6,1.5
2024-01-06,05107,AR,0,0,-100,,,,
2024-01-06,05109,AR,11,6.3,0,1.8,-0.8,2.6,1.3
2024-01-06,05111,AR,34,13.2,13.3,4.1,0.8,4,-0.6
2024-01-06,05113,AR,1,5,0,0.5,-0.8,0,0
2024-01-06,05115,AR,11,12.9,266.7,1.5,0.3,0.4,-1.3
2024-01-06,05117,AR,96,12.2,9.1,2.7,0.3,3.6,1.5
2024-01-06,05119,AR,96,12.2,9.1,2.7,0.3,3.6,1.5
2024-01-06,05121,AR,34,13.2,13.3,4.1,0.8,4,-0.6
2024-01-06,05125,AR,96,12.2,9.1,2.7,0.3,3.6,1.5
2024-01-06,05127,AR,52,15.1,18.2,5.3,0.4,5.3,-3.2
2024-01-06,05129,AR,5,6.1,-28.6,2.6,0.3,0,0
2024-01-06,05131,AR,52,15.1,18.2,5.3,0.4,5.3,-3.2
2024-01-06,05133,AR,30,12.1,66.7,3.6,2.5,6.8,5.8
2024-01-06,05135,AR,67,43.9,139.3,8.2,2.3,15.2,0.3
2024-01-06,05123,AR,1,1,0,0.9,0.5,0,0
2024-01-06,05137,AR,67,43.9,139.3,8.2,2.3,15.2,0.3
2024-01-06,05139,AR,5,7.4,-28.6,5.3,1.6,0.9,-10.5
2024-01-06,05141,AR,96,12.2,9.1,2.7,0.3,3.6,1.5
2024-01-06,05143,AR,37,6.4,12.1,3.4,0,5.2,0
2024-01-06,05145,AR,47,37.1,291.7,2.6,0.7,0.9,0.5
2024-01-06,05147,AR,47,37.1,291.7,2.6,0.7,0.9,0.5
2024-01-06,05149,AR,11,12.9,266.7,1.5,0.3,0.4,-1.3
2024-01-06,60000,AS,0,0,0,0,0,0,0
2024-01-06,04001,AZ,6,4.2,-53.8,2.9,0.5,9.5,4.8
2024-01-06,04003,AZ,62,4.9,-23.5,3.5,0.5,4.6,0.4
2024-01-06,04005,AZ,497,9.2,-1,3.4,0.5,3.5,0.6
2024-01-06,04007,AZ,497,9.2,-1,3.4,0.5,3.5,0.6
2024-01-06,04009,AZ,62,4.9,-23.5,3.5,0.5,4.6,0.4
2024-01-06,04011,AZ,62,4.9,-23.5,3.5,0.5,4.6,0.4
2024-01-06,04012,AZ,2,0.9,-33.3,3.4,0.5,2.2,0.9
2024-01-06,04013,AZ,497,9.2,-1,3.4,0.5,3.5,0.6
2024-01-06,04015,AZ,43,20.3,2.4,1.9,-0.2,2.1,-1.3
2024-01-06,04017,AZ,28,8,40,2.9,0.5,2.3,0.2
2024-01-06,04019,AZ,62,4.9,-23.5,3.5,0.5,4.6,0.4
2024-01-06,04021,AZ,497,9.2,-1,3.4,0.5,3.5,0.6
2024-01-06,04023,AZ,62,4.9,-23.5,3.5,0.5,4.6,0.4
2024-01-06,04025,AZ,497,9.2,-1,3.4,0.5,3.5,0.6
2024-01-06,04027,AZ,2,0.9,-33.3,3.4,0.5,2.2,0.9
2024-01-06,06001,CA,331,11.7,14.9,4.6,0.4,4,0.4
2024-01-06,06003,CA,37,5.3,-26,2.7,0.6,2.6,-0.2
2024-01-06,06005,CA,51,6,24.4,4.1,0.2,6.4,-0.2
2024-01-06,06007,CA,15,4.8,-31.8,2.1,-0.8,1.9,-0.1
2024-01-06,06009,CA,51,6,24.4,4.1,0.2,6.4,-0.2
2024-01-06,06011,CA,7,3.5,-46.2,2.6,-0.4,3.9,2.1
2024-01-06,06013,CA,331,11.7,14.9,4.6,0.4,4,0.4
2024-01-06,06015,CA,9,7.8,12.5,1.4,0.1,0,0
2024-01-06,06017,CA,263,11.1,-5.7,5.5,0.3,6,-0.2
2024-01-06,06019,CA,103,7.9,3,4.9,0.1,5.7,1.2
2024-01-06,06021,CA,15,4.8,-31.8,2.1,-0.8,1.9,-0.1
2024-01-06,06023,CA,4,3,-33.3,3.7,-1.2,0.1,-1.7
2024-01-06,06025,CA,315,9,15,4.2,0.5,3.7,1.2
2024-01-06,06027,CA,2,6.2,0,1.5,0.1,0,0
2024-01-06,06029,CA,57,6.3,42.5,3,0.9,1.8,-0.6
2024-01-06,06031,CA,103,7.9,3,4.9,0.1,5.7,1.2
2024-01-06,06033,CA,78,12,34.5,5.8,1.3,4.7,0.3
2024-01-06,06035,CA,1,2,,0.6,0.6,,
2024-01-06,06037,CA,986,9.8,-10.8,4.7,0.5,3.7,0.2
2024-01-06,06039,CA,103,7.9,3,4.9,0.1,5.7,1.2
2024-01-06,06041,CA,72,9.6,18,4.1,0.2,5.9,1.4
2024-01-06,06043,CA,94,10.4,2.2,4.1,1.1,3.1,0.9
2024-01-06,06045,CA,10,11.5,233.3,6.7,2.7,4,1.1
2024-01-06,06047,CA,94,10.4,2.2,4.1,1.1,3.1,0.9
2024-01-06,06049,CA,18,8.9,20,4.6,0,5.1,1.2
2024-01-06,06051,CA,2,6.2,0,1.5,0.1,0,0
2024-01-06,06053,CA,207,8.5,6.7,4.3,0.6,3.6,-0.8
2024-01-06,06055,CA,78,12,34.5,5.8,1.3,4.7,0.3
2024-01-06,06057,CA,13,12.7,160,6.2,0.2,2.2,-2.6
2024-01-06,06059,CA,371,11.7,-23.5,5.2,0.6,6,0.9
2024-01-06,06061,CA,263,11.1,-5.7,5.5,0.3,6,-0.2
2024-01-06,06063,CA,1,2,,0.6,0.6,,
