collection_date,fips_code,state,total_adm_all_covid_confirmed_past_7days,total_adm_all_covid_confirmed_past_7days_per_100k,admissions_covid_confirmed_week_over_week_percent_change,avg_percent_inpatient_beds_used_confirmed_covid,abs_chg_avg_percent_inpatient_beds_occupied_covid_confirmed,avg_percent_staff_icu_beds_covid,abs_chg_avg_percent_staff_icu_beds_covid
2023-07-08,02013,AK,9,1.6,0,0.8,-0.1,0.9,-0.3
2023-07-08,02016,AK,9,1.6,0,0.8,-0.1,0.9,-0.3
2023-07-08,02020,AK,9,1.6,0,0.8,-0.1,0.9,-0.3
2023-07-08,02050,AK,9,1.6,0,0.8,-0.1,0.9,-0.3
2023-07-08,02060,AK,9,1.6,0,0.8,-0.1,0.9,-0.3
2023-07-08,02068,AK,5,4.5,-28.6,2.6,1.3,0.9,0.3
2023-07-08,02070,AK,9,1.6,0,0.8,-0.1,0.9,-0.3
2023-07-08,02090,AK,5,4.5,-28.6,2.6,1.3,0.9,0.3
2023-07-08,02100,AK,3,6.4,0,8.6,4.5,0,0
2023-07-08,02105,AK,3,6.4,0,8.6,4.5,0,0
2023-07-08,02110,AK,3,6.4,0,8.6,4.5,0,0
2023-07-08,02122,AK,9,1.6,0,0.8,-0.1,0.9,-0.3
2023-07-08,02130,AK,0,0,0,33.7,-22.9,0,-62.8
2023-07-08,02150,AK,9,1.6,0,0.8,-0.1,0.9,-0.3
2023-07-08,02158,AK,9,1.6,0,0.8,-0.1,0.9,-0.3
2023-07-08,02164,AK,9,1.6,0,0.8,-0.1,0.9,-0.3
2023-07-08,02170,AK,9,1.6,0,0.8,-0.1,0.9,-0.3
2023-07-08,02180,AK,9,1.6,0,0.8,-0.1,0.9,-0.3
2023-07-08,02185,AK,9,1.6,0,0.8,-0.1,0.9,-0.3
2023-07-08,02188,AK,9,1.6,0,0.8,-0.1,0.9,-0.3
2023-07-08,02195,AK,0,0,0,33.7,-22.9,0,-62.8
2023-07-08,02198,AK,0,0,0,33.7,-22.9,0,-62.8
2023-07-08,02220,AK,3,6.4,0,8.6,4.5,0,0
2023-07-08,02230,AK,3,6.4,0,8.6,4.5,0,0
2023-07-08,02240,AK,5,4.5,-28.6,2.6,1.3,0.9,0.3
2023-07-08,02261,AK,9,1.6,0,0.8,-0.1,0.9,-0.3
2023-07-08,02275,AK,0,0,0,33.7,-22.9,0,-62.8
2023-07-08,02282,AK,3,6.4,0,8.6,4.5,0,0
2023-07-08,02290,AK,5,4.5,-28.6,2.6,1.3,0.9,0.3
2023-07-08,01001,AL,2,0.5,-50,0.5,0,0,0
2023-07-08,01003,AL,8,1.1,-57.9,0.8,0,0.5,-0.6
2023-07-08,01005,AL,3,1.1,-40,0.5,-0.4,3.4,0
2023-07-08,01007,AL,30,2.4,150,0.3,-0.1,0.7,-0.3
2023-07-08,01009,AL,30,2.4,150,0.3,-0.1,0.7,-0.3
2023-07-08,01011,AL,2,0.5,-50,0.5,0,0,0
2023-07-08,01013,AL,0,0,0,0,0,0,0
2023-07-08,01015,AL,4,1.4,0,0.5,0.4,0.4,0.4
2023-07-08,01017,AL,2,0.7,-66.7,1.3,0.4,1.2,-1
2023-07-08,01019,AL,4,1.3,-33.3,0.3,-0.2,0,-0.1
2023-07-08,01021,AL,30,2.4,150,0.3,-0.1,0.7,-0.3
2023-07-08,01023,AL,2,1.1,-50,0.3,0.1,0.7,-0.7
2023-07-08,01025,AL,8,1.1,-57.9,0.8,0,0.5,-0.6
2023-07-08,01027,AL,2,1.9,100,0.5,-0.3,0,-1.2
2023-07-08,01029,AL,4,1.4,0,0.5,0.4,0.4,0.4
2023-07-08,01031,AL,3,1.1,-40,0.5,-0.4,3.4,0
2023-07-08,01033,AL,1,0.5,-66.7,0.6,-0.2,1.1,0.4
2023-07-08,01035,AL,20,2.4,-23.1,0.6,0.1,0.3,0.2
2023-07-08,01037,AL,2,1.9,100,0.5,-0.3,0,-1.2
2023-07-08,01039,AL,2,0.5,-50,0.5,0,0,0
2023-07-08,01041,AL,2,0.5,-50,0.5,0,0,0
2023-07-08,01043,AL,30,2.4,150,0.3,-0.1,0.7,-0.3
2023-07-08,01045,AL,3,1.1,-40,0.5,-0.4,3.4,0
2023-07-08,01047,AL,3,4,,0.2,0.2,0,0
2023-07-08,01049,AL,4,1.3,-33.3,0.3,-0.2,0,-0.1
2023-07-08,01051,AL,5,1.6,,0.3,0,0.2,0.2
