collection_date,fips_code,state,total_adm_all_covid_confirmed_past_7days,total_adm_all_covid_confirmed_past_7days_per_100k,admissions_covid_confirmed_week_over_week_percent_change,avg_percent_inpatient_beds_used_confirmed_covid,abs_chg_avg_percent_inpatient_beds_occupied_covid_confirmed,avg_percent_staff_icu_beds_covid,abs_chg_avg_percent_staff_icu_beds_covid
2023-11-11,02013,AK,20,3.7,33.3,1.4,0.2,1.1,-0.4
2023-11-11,02016,AK,20,3.7,33.3,1.4,0.2,1.1,-0.4
2023-11-11,02020,AK,20,3.7,33.3,1.4,0.2,1.1,-0.4
2023-11-11,02050,AK,20,3.7,33.3,1.4,0.2,1.1,-0.4
2023-11-11,02060,AK,20,3.7,33.3,1.4,0.2,1.1,-0.4
2023-11-11,02068,AK,7,6.3,133.3,2.4,1.2,3.8,-4.1
2023-11-11,02070,AK,20,3.7,33.3,1.4,0.2,1.1,-0.4
2023-11-11,02090,AK,7,6.3,133.3,2.4,1.2,3.8,-4.1
2023-11-11,02100,AK,0,0,-100,0.1,-0.2,0,0
2023-11-11,02105,AK,0,0,-100,0.1,-0.2,0,0
2023-11-11,02110,AK,0,0,-100,0.1,-0.2,0,0
2023-11-11,02122,AK,20,3.7,33.3,1.4,0.2,1.1,-0.4
2023-11-11,02130,AK,1,3.9,0,8.5,6.7,0,
2023-11-11,02150,AK,20,3.7,33.3,1.4,0.2,1.1,-0.4
2023-11-11,02158,AK,20,3.7,33.3,1.4,0.2,1.1,-0.4
2023-11-11,02164,AK,20,3.7,33.3,1.4,0.2,1.1,-0.4
2023-11-11,02170,AK,20,3.7,33.3,1.4,0.2,1.1,-0.4
2023-11-11,02180,AK,20,3.7,33.3,1.4,0.2,1.1,-0.4
2023-11-11,02185,AK,20,3.7,33.3,1.4,0.2,1.1,-0.4
2023-11-11,02188,AK,20,3.7,33.3,1.4,0.2,1.1,-0.4
2023-11-11,02195,AK,1,3.9,0,8.5,6.7,0,
2023-11-11,02198,AK,1,3.9,0,8.5,6.7,0,
2023-11-11,02220,AK,0,0,-100,0.1,-0.2,0,0
2023-11-11,02230,AK,0,0,-100,0.1,-0.2,0,0
2023-11-11,02240,AK,7,6.3,133.3,2.4,1.2,3.8,-4.1
2023-11-11,02261,AK,20,3.7,33.3,1.4,0.2,1.1,-0.4
2023-11-11,02275,AK,1,3.9,0,8.5,6.7,0,
2023-11-11,02282,AK,0,0,-100,0.1,-0.2,0,0
2023-11-11,02290,AK,7,6.3,133.3,2.4,1.2,3.8,-4.1
2023-11-11,01001,AL,20,5.2,33.3,1.3,0.1,3.4,1.2
2023-11-11,01003,AL,28,4,12,1.1,0,0.6,-0.6
2023-11-11,01005,AL,15,5.4,25,1.5,0.5,2.4,1.6
2023-11-11,01007,AL,67,5.4,91.4,1.1,0.1,1.2,0
2023-11-11,01009,AL,67,5.4,91.4,1.1,0.1,1.2,0
2023-11-11,01011,AL,20,5.2,33.3,1.3,0.1,3.4,1.2
2023-11-11,01013,AL,0,0,0,0,0,0,0
2023-11-11,01015,AL,3,1.1,-50,1,0.1,0,-0.5
2023-11-11,01017,AL,11,3.6,22.2,1.3,-0.3,0.6,-1
2023-11-11,01019,AL,9,3,-40,0.5,-0.2,0.2,0
2023-11-11,01021,AL,67,5.4,91.4,1.1,0.1,1.2,0
2023-11-11,01023,AL,13,7.4,116.7,1.6,0.9,0.4,0.3
2023-11-11,01025,AL,28,4,12,1.1,0,0.6,-0.6
2023-11-11,01027,AL,0,0,-100,2.8,-1.8,3.1,-2
2023-11-11,01029,AL,3,1.1,-50,1,0.1,0,-0.5
2023-11-11,01031,AL,15,5.4,25,1.5,0.5,2.4,1.6
2023-11-11,01033,AL,7,3.4,250,1,-0.1,1.8,0.3
2023-11-11,01035,AL,23,2.8,-17.9,1.1,-0.4,3.8,0.6
2023-11-11,01037,AL,0,0,-100,2.8,-1.8,3.1,-2
2023-11-11,01039,AL,20,5.2,33.3,1.3,0.1,3.4,1.2
2023-11-11,01041,AL,20,5.2,33.3,1.3,0.1,3.4,1.2
2023-11-11,01043,AL,67,5.4,91.4,1.1,0.1,1.2,0
2023-11-11,01045,AL,15,5.4,25,1.5,0.5,2.4,1.6
2023-11-11,01047,AL,1,1.3,-66.7,1.7,0.5,0.8,-3.6
2023-11-11,01049,AL,9,3,-40,0.5,-0.2,0.2,0
2023-11-11,01051,AL,8,2.6,60,0.8,-0.2,0.8,-1
2023-11-11,01053,AL,23,2.8,-17.9,1.1,-0.4,3.8,0.6
2023-11-11,01055,AL,9,3,-40,0.5,-0.2,0.2,0
2023-11-11,01057,AL,2,4.3,0,1.2,-0.2,0,0
2023-11-11,01059,AL,7,3.4,250,1,-0.1,1.8,0.3
2023-11-11,01061,AL,15,5.4,25,1.5,0.5,2.4,1.6
2023-11-11,01063,AL,0,0,0,0.1,-1.2,0,-5.8
2023-11-11,01065,AL,0,0,0,0.1,-1.2,0,-5.8
2023-11-11,01067,AL,15,5.4,25,1.5,0.5,2.4,1.6
2023-11-11,01069,AL,15,5.4,25,1.5,0.5,2.4,1.6
2023-11-11,01071,AL,70,12.5,-4.1,2,0.1,3.8,0.8
2023-11-11,01073,AL,67,5.4,91.4,1.1,0.1,1.2,0
2023-11-11,01075,AL,0,0,0,0,0,0,0
2023-11-11,01077,AL,7,3.4,250,1,-0.1,1.8,0.3
2023-11-11,01079,AL,2,1.3,-33.3,1.1,-0.1,0,-1.1
2023-11-11,01081,AL,8,2.6,60,0.8,-0.2,0.8,-1
2023-11-11,01083,AL,70,12.5,-4.1,2,0.1,3.8,0.8
2023-11-11,01085,AL,20,5.2,33.3,1.3,0.1,3.4,1.2
2023-11-11,01087,AL,8,2.6,60,0.8,-0.2,0.8,-1
2023-11-11,01089,AL,70,12.5,-4.1,2,0.1,3.8,0.8
2023-11-11,01091,AL,1,1.3,-66.7,1.7,0.5,0.8,-3.6
2023-11-11,01093,AL,2,4.3,0,1.2,-0.2,0,0
2023-11-11,01095,AL,9,3,-40,0.5,-0.2,0.2,0
2023-11-11,01097,AL,28,4,12,1.1,0,0.6,-0.6
2023-11-11,01099,AL,28,4,12,1.1,0,0.6,-0.6
2023-11-11,01101,AL,20,5.2,33.3,1.3,0.1,3.4,1.2
2023-11-11,01103,AL,2,1.3,-33.3,1.1,-0.1,0,-1.1
2023-11-11,01105,AL,1,1.3,-66.7,1.7,0.5,0.8,-3.6
2023-11-11,01107,AL,0,0,0,0.1,-1.2,0,-5.8
2023-11-11,01109,AL,20,5.2,33.3,1.3,0.1,3.4,1.2
2023-11-11,01111,AL,11,3.6,22.2,1.3,-0.3,0.6,-1
2023-11-11,01113,AL,6,1.8,-25,2.4,0.8,4,1
2023-11-11,01117,AL,67,5.4,91.4,1.1,0.1,1.2,0
2023-11-11,01115,AL,67,5.4,91.4,1.1,0.1,1.2,0
2023-11-11,01119,AL,13,7.4,116.7,1.6,0.9,0.4,0.3
2023-11-11,01121,AL,0,0,-100,2.8,-1.8,3.1,-2
2023-11-11,01123,AL,8,2.6,60,0.8,-0.2,0.8,-1
2023-11-11,01125,AL,0,0,0,0.1,-1.2,0,-5.8
2023-11-11,01127,AL,67,5.4,91.4,1.1,0.1,1.2,0
2023-11-11,01129,AL,28,4,12,1.1,0,0.6,-0.6
2023-11-11,01131,AL,1,1.3,-66.7,1.7,0.5,0.8,-3.6
2023-11-11,01133,AL,7,3.4,250,1,-0.1,1.8,0.3
2023-11-11,05001,AR,1,4.1,,0,0,0,0
2023-11-11,05003,AR,5,16.8,25,6.2,2.8,2,2
2023-11-11,05005,AR,5,8.5,150,0.5,0.1,4.1,2
2023-11-11,05007,AR,14,2.4,-39.1,1.7,-0.2,3.8,1.8
2023-11-11,05009,AR,3,3.7,50,1.4,0.3,0,0
2023-11-11,05011,AR,3,2.3,-50,0.5,-0.3,0.9,0.8
2023-11-11,05013,AR,5,7.4,150,3.4,1.1,9.2,5.7
2023-11-11,05015,AR,3,3.7,50,1.4,0.3,0,0
2023-11-11,05017,AR,5,16.8,25,6.2,2.8,2,2
2023-11-11,05019,AR,7,4,75,1.3,-0.1,0.3,-1
2023-11-11,05021,AR,18,7,12.5,1,-0.3,1,0.4
2023-11-11,05023,AR,9,7.1,-43.8,2.4,1.1,4.7,4.1
2023-11-11,05025,AR,3,2.3,-50,0.5,-0.3,0.9,0.8
2023-11-11,05027,AR,5,7.4,150,3.4,1.1,9.2,5.7
2023-11-11,05029,AR,51,6.5,70,1.1,0,1.4,0.1
2023-11-11,05031,AR,18,7,12.5,1,-0.3,1,0.4
2023-11-11,05033,AR,18,5.2,50,1.5,-0.7,4.6,1.8
2023-11-11,05035,AR,0,0,0,0,-0.2,0,0
2023-11-11,05037,AR,0,0,0,0,-0.2,0,0
2023-11-11,05039,AR,0,0,-100,1.2,1,0,0
2023-11-11,05041,AR,3,2.3,-50,0.5,-0.3,0.9,0.8
2023-11-11,05043,AR,3,2.3,-50,0.5,-0.3,0.9,0.8
2023-11-11,05045,AR,51,6.5,70,1.1,0,1.4,0.1
2023-11-11,05047,AR,18,5.2,50,1.5,-0.7,4.6,1.8
2023-11-11,05049,AR,11,7.2,-15.4,3.5,1.1,6,1.7
2023-11-11,05051,AR,7,4,75,1.3,-0.1,0.3,-1
2023-11-11,05053,AR,51,6.5,70,1.1,0,1.4,0.1
2023-11-11,05055,AR,18,7,12.5,1,-0.3,1,0.4
2023-11-11,05057,AR,30,12.1,-9.1,1.5,0.3,5.7,2.1
2023-11-11,05059,AR,7,4,75,1.3,-0.1,0.3,-1
2023-11-11,05061,AR,30,12.1,-9.1,1.5,0.3,5.7,2.1
2023-11-11,05063,AR,11,7.2,-15.4,3.5,1.1,6,1.7
2023-11-11,05065,AR,11,7.2,-15.4,3.5,1.1,6,1.7
2023-11-11,05067,AR,9,7.1,-43.8,2.4,1.1,4.7,4.1
2023-11-11,05069,AR,3,2.3,-50,0.5,-0.3,0.9,0.8
2023-11-11,05071,AR,1,3.8,-75,1.2,0.6,0,-2
2023-11-11,05073,AR,30,12.1,-9.1,1.5,0.3,5.7,2.1
2023-11-11,05075,AR,18,7,12.5,1,-0.3,1,0.4
2023-11-11,05077,AR,0,0,0,0,-0.2,0,0
2023-11-11,05079,AR,3,2.3,-50,0.5,-0.3,0.9,0.8
2023-11-11,05081,AR,30,12.1,-9.1,1.5,0.3,5.7,2.1
2023-11-11,05083,AR,18,5.2,50,1.5,-0.7,4.6,1.8
2023-11-11,05085,AR,51,6.5,70,1.1,0,1.4,0.1
2023-11-11,05087,AR,14,2.4,-39.1,1.7,-0.2,3.8,1.8
2023-11-11,05089,AR,5,8.5,150,0.5,0.1,4.1,2
2023-11-11,05091,AR,30,12.1,-9.1,1.5,0.3,5.7,2.1
2023-11-11,05093,AR,0,0,0,0,0,,
2023-11-11,05095,AR,1,4.1,,0,0,0,0
2023-11-11,05097,AR,7,4,75,1.3,-0.1,0.3,-1
2023-11-11,05099,AR,30,12.1,-9.1,1.5,0.3,5.7,2.1
2023-11-11,05101,AR,3,3.7,50,1.4,0.3,0,0
2023-11-11,05103,AR,0,0,-100,1.2,1,0,0
2023-11-11,05105,AR,51,6.5,70,1.1,0,1.4,0.1
2023-11-11,05107,AR,0,0,0,0,0,,
2023-11-11,05109,AR,7,4,75,1.3,-0.1,0.3,-1
2023-11-11,05111,AR,18,7,12.5,1,-0.3,1,0.4
2023-11-11,05113,AR,0,0,0,0,0,0,0
2023-11-11,05115,AR,3,3.5,0,1.6,0.4,8.5,1.1
2023-11-11,05117,AR,51,6.5,70,1.1,0,1.4,0.1
2023-11-11,05119,AR,51,6.5,70,1.1,0,1.4,0.1
2023-11-11,05121,AR,18,7,12.5,1,-0.3,1,0.4
2023-11-11,05125,AR,51,6.5,70,1.1,0,1.4,0.1
2023-11-11,05127,AR,18,5.2,50,1.5,-0.7,4.6,1.8
2023-11-11,05129,AR,3,3.7,50,1.4,0.3,0,0
2023-11-11,05131,AR,18,5.2,50,1.5,-0.7,4.6,1.8
2023-11-11,05133,AR,30,12.1,-9.1,1.5,0.3,5.7,2.1
2023-11-11,05135,AR,11,7.2,-15.4,3.5,1.1,6,1.7
2023-11-11,05123,AR,0,0,0,0,-0.2,0,0
2023-11-11,05137,AR,11,7.2,-15.4,3.5,1.1,6,1.7
2023-11-11,05139,AR,5,7.4,150,3.4,1.1,9.2,5.7
2023-11-11,05141,AR,51,6.5,70,1.1,0,1.4,0.1
2023-11-11,05143,AR,14,2.4,-39.1,1.7,-0.2,3.8,1.8
2023-11-11,05145,AR,9,7.1,-43.8,2.4,1.1,4.7,4.1
2023-11-11,05147,AR,9,7.1,-43.8,2.4,1.1,4.7,4.1
2023-11-11,05149,AR,3,3.5,0,1.6,0.4,8.5,1.1
2023-11-11,60000,AS,,,,,,,
2023-11-11,04001,AZ,26,18.1,36.8,7.7,2.3,11.7,2.8
2023-11-11,04003,AZ,57,4.5,21.3,2.3,-0.2,1.6,0
2023-11-11,04005,AZ,348,6.5,18.4,2.2,0.1,2.5,0.4
2023-11-11,04007,AZ,348,6.5,18.4,2.2,0.1,2.5,0.4
2023-11-11,04009,AZ,57,4.5,21.3,2.3,-0.2,1.6,0
2023-11-11,04011,AZ,57,4.5,21.3,2.3,-0.2,1.6,0
2023-11-11,04012,AZ,15,6.4,0,1.9,-0.1,1.2,0.9
2023-11-11,04013,AZ,348,6.5,18.4,2.2,0.1,2.5,0.4
2023-11-11,04015,AZ,32,15.1,540,0.6,-0.4,1.1,-0.5
2023-11-11,04017,AZ,37,10.6,-15.9,4.2,-0.3,3.9,-1.1
2023-11-11,04019,AZ,57,4.5,21.3,2.3,-0.2,1.6,0
2023-11-11,04021,AZ,348,6.5,18.4,2.2,0.1,2.5,0.4
2023-11-11,04023,AZ,57,4.5,21.3,2.3,-0.2,1.6,0
2023-11-11,04025,AZ,348,6.5,18.4,2.2,0.1,2.5,0.4
2023-11-11,04027,AZ,15,6.4,0,1.9,-0.1,1.2,0.9
2023-11-11,06001,CA,164,5.8,-6.3,2.3,0.4,2.1,0.4
2023-11-11,06003,CA,29,4.2,-34.1,2.7,0.2,1.9,-1.1
2023-11-11,06005,CA,44,5.2,29.4,3,0.9,2,-0.5
2023-11-11,06007,CA,30,9.6,50,2.3,0.4,3.2,2.2
2023-11-11,06009,CA,44,5.2,29.4,3,0.9,2,-0.5
2023-11-11,06011,CA,7,3.5,0,2.6,1.1,2.3,0.1
2023-11-11,06013,CA,164,5.8,-6.3,2.3,0.4,2.1,0.4
2023-11-11,06015,CA,5,4.3,0,2.3,-1,0,-1.5
2023-11-11,06017,CA,212,9,16.5,3.7,0.1,3.2,0.3
2023-11-11,06019,CA,75,5.7,21,3.5,0.2,4.2,-0.5
2023-11-11,06021,CA,30,9.6,50,2.3,0.4,3.2,2.2
2023-11-11,06023,CA,4,3,0,5,3.3,0,0
2023-11-11,06025,CA,111,3.2,0.9,1.8,-0.1,1.7,0.3
2023-11-11,06027,CA,1,3.1,,1.2,1,0,0
2023-11-11,06029,CA,26,2.9,188.9,1,-0.1,0.6,-0.5
2023-11-11,06031,CA,75,5.7,21,3.5,0.2,4.2,-0.5
2023-11-11,06033,CA,50,7.7,61.3,3,-0.2,2.9,1.5
2023-11-11,06035,CA,2,4.1,,0,-0.3,,
2023-11-11,06037,CA,376,3.7,5.3,1.7,0,1.2,-0.1
2023-11-11,06039,CA,75,5.7,21,3.5,0.2,4.2,-0.5
2023-11-11,06041,CA,45,6,9.8,3.8,-0.5,6.4,-0.1
2023-11-11,06043,CA,53,5.9,12.8,1.7,-0.2,1.8,-0.1
2023-11-11,06045,CA,3,3.5,0,2.6,-0.5,4.5,2.3
2023-11-11,06047,CA,53,5.9,12.8,1.7,-0.2,1.8,-0.1
2023-11-11,06049,CA,14,7,-6.7,2,0,4.4,2.5
2023-11-11,06051,CA,1,3.1,,1.2,1,0,0
2023-11-11,06053,CA,96,4,-22,2.3,-0.1,3,-0.6
2023-11-11,06055,CA,50,7.7,61.3,3,-0.2,2.9,1.5
2023-11-11,06057,CA,5,4.9,-37.5,5.3,1.7,10.8,-1.5
2023-11-11,06059,CA,99,3.1,1,1.2,-0.2,1.2,-0.1
2023-11-11,06061,CA,212,9,16.5,3.7,0.1,3.2,0.3
2023-11-11,06063,CA,2,4.1,,0,-0.3,,
2023-11-11,06065,CA,130,2.8,-15,1.6,0,1.7,0
2023-11-11,06067,CA,212,9,16.5,3.7,0.1,3.2,0.3
2023-11-11,06069,CA,96,4,-22,2.3,-0.1,3,-0.6
2023-11-11,06071,CA,130,2.8,-15,1.6,0,1.7,0
2023-11-11,06073,CA,111,3.2,0.9,1.8,-0.1,1.7,0.3
2023-11-11,06075,CA,93,5.6,22.4,2.5,0.2,2.2,0
2023-11-11,06077,CA,44,5.2,29.4,3,0.9,2,-0.5
2023-11-11,06079,CA,35,4.8,105.9,2,0.5,1.7,-0.1
2023-11-11,06081,CA,93,5.6,22.4,2.5,0.2,2.2,0
2023-11-11,06083,CA,35,4.8,105.9,2,0.5,1.7,-0.1
2023-11-11,06085,CA,96,4,-22,2.3,-0.1,3,-0.6
