collection_date,fips_code,state,total_adm_all_covid_confirmed_past_7days,total_adm_all_covid_confirmed_past_7days_per_100k,admissions_covid_confirmed_week_over_week_percent_change,avg_percent_inpatient_beds_used_confirmed_covid,abs_chg_avg_percent_inpatient_beds_occupied_covid_confirmed,avg_percent_staff_icu_beds_covid,abs_chg_avg_percent_staff_icu_beds_covid
2024-03-23,02013,AK,4,0.7,-60,0.5,-0.4,1.1,-1.2
2024-03-23,02016,AK,4,0.7,-60,0.5,-0.4,1.1,-1.2
2024-03-23,02020,AK,4,0.7,-60,0.5,-0.4,1.1,-1.2
2024-03-23,02050,AK,4,0.7,-60,0.5,-0.4,1.1,-1.2
2024-03-23,02060,AK,4,0.7,-60,0.5,-0.4,1.1,-1.2
2024-03-23,02068,AK,3,2.7,-25,2.3,0,0,-2.5
2024-03-23,02070,AK,4,0.7,-60,0.5,-0.4,1.1,-1.2
2024-03-23,02090,AK,3,2.7,-25,2.3,0,0,-2.5
2024-03-23,02100,AK,0,0,-100,0.8,-0.1,0,0
2024-03-23,02105,AK,0,0,-100,0.8,-0.1,0,0
2024-03-23,02110,AK,0,0,-100,0.8,-0.1,0,0
2024-03-23,02122,AK,4,0.7,-60,0.5,-0.4,1.1,-1.2
2024-03-23,02130,AK,1,3.9,0,24.2,-8.1,7.9,7.9
2024-03-23,02150,AK,4,0.7,-60,0.5,-0.4,1.1,-1.2
2024-03-23,02158,AK,4,0.7,-60,0.5,-0.4,1.1,-1.2
2024-03-23,02164,AK,4,0.7,-60,0.5,-0.4,1.1,-1.2
2024-03-23,02170,AK,4,0.7,-60,0.5,-0.4,1.1,-1.2
2024-03-23,02180,AK,4,0.7,-60,0.5,-0.4,1.1,-1.2
2024-03-23,02185,AK,4,0.7,-60,0.5,-0.4,1.1,-1.2
2024-03-23,02188,AK,4,0.7,-60,0.5,-0.4,1.1,-1.2
2024-03-23,02195,AK,1,3.9,0,24.2,-8.1,7.9,7.9
2024-03-23,02198,AK,1,3.9,0,24.2,-8.1,7.9,7.9
2024-03-23,02220,AK,0,0,-100,0.8,-0.1,0,0
2024-03-23,02230,AK,0,0,-100,0.8,-0.1,0,0
2024-03-23,02240,AK,3,2.7,-25,2.3,0,0,-2.5
2024-03-23,02261,AK,4,0.7,-60,0.5,-0.4,1.1,-1.2
2024-03-23,02275,AK,1,3.9,0,24.2,-8.1,7.9,7.9
2024-03-23,02282,AK,0,0,-100,0.8,-0.1,0,0
2024-03-23,02290,AK,3,2.7,-25,2.3,0,0,-2.5
2024-03-23,01001,AL,8,2.1,-38.5,1.1,-0.5,2.9,-1
2024-03-23,01003,AL,27,3.9,0,1.5,-0.3,1.7,-0.2
2024-03-23,01005,AL,10,3.6,-52.4,2.6,-0.2,2.8,-1.4
