collection_date,fips_code,state,total_adm_all_covid_confirmed_past_7days,total_adm_all_covid_confirmed_past_7days_per_100k,admissions_covid_confirmed_week_over_week_percent_change,avg_percent_inpatient_beds_used_confirmed_covid,abs_chg_avg_percent_inpatient_beds_occupied_covid_confirmed,avg_percent_staff_icu_beds_covid,abs_chg_avg_percent_staff_icu_beds_covid
2023-07-29,02013,AK,18,3.3,28.6,0.8,-0.4,0.5,-0.7
2023-07-29,02016,AK,18,3.3,28.6,0.8,-0.4,0.5,-0.7
2023-07-29,02020,AK,18,3.3,28.6,0.8,-0.4,0.5,-0.7
2023-07-29,02050,AK,18,3.3,28.6,0.8,-0.4,0.5,-0.7
2023-07-29,02060,AK,18,3.3,28.6,0.8,-0.4,0.5,-0.7
2023-07-29,02068,AK,2,1.8,-33.3,0.6,-1.1,0.9,-3.6
2023-07-29,02070,AK,18,3.3,28.6,0.8,-0.4,0.5,-0.7
2023-07-29,02090,AK,2,1.8,-33.3,0.6,-1.1,0.9,-3.6
2023-07-29,02100,AK,0,0,0,0,-0.2,0,0
2023-07-29,02105,AK,0,0,0,0,-0.2,0,0
2023-07-29,02110,AK,0,0,0,0,-0.2,0,0
2023-07-29,02122,AK,18,3.3,28.6,0.8,-0.4,0.5,-0.7
2023-07-29,02130,AK,1,3.9,,1.7,-5.1,0,0
2023-07-29,02150,AK,18,3.3,28.6,0.8,-0.4,0.5,-0.7
2023-07-29,02158,AK,18,3.3,28.6,0.8,-0.4,0.5,-0.7
2023-07-29,02164,AK,18,3.3,28.6,0.8,-0.4,0.5,-0.7
2023-07-29,02170,AK,18,3.3,28.6,0.8,-0.4,0.5,-0.7
2023-07-29,02180,AK,18,3.3,28.6,0.8,-0.4,0.5,-0.7
2023-07-29,02185,AK,18,3.3,28.6,0.8,-0.4,0.5,-0.7
2023-07-29,02188,AK,18,3.3,28.6,0.8,-0.4,0.5,-0.7
2023-07-29,02195,AK,1,3.9,,1.7,-5.1,0,0
2023-07-29,02198,AK,1,3.9,,1.7,-5.1,0,0
2023-07-29,02220,AK,0,0,0,0,-0.2,0,0
2023-07-29,02230,AK,0,0,0,0,-0.2,0,0
2023-07-29,02240,AK,2,1.8,-33.3,0.6,-1.1,0.9,-3.6
2023-07-29,02261,AK,18,3.3,28.6,0.8,-0.4,0.5,-0.7
2023-07-29,02275,AK,1,3.9,,1.7,-5.1,0,0
2023-07-29,02282,AK,0,0,0,0,-0.2,0,0
2023-07-29,02290,AK,2,1.8,-33.3,0.6,-1.1,0.9,-3.6
2023-07-29,01001,AL,6,1.6,200,1.2,0.3,2,1.2
2023-07-29,01003,AL,34,4.9,25.9,1.2,0.5,1.5,0.7
2023-07-29,01005,AL,13,4.7,116.7,1.2,0.3,1.1,-0.4
2023-07-29,01007,AL,43,3.5,34.4,0.7,0.1,0.7,-0.3
2023-07-29,01009,AL,43,3.5,34.4,0.7,0.1,0.7,-0.3
2023-07-29,01011,AL,6,1.6,200,1.2,0.3,2,1.2
2023-07-29,01013,AL,0,0,0,0,0,0,0
2023-07-29,01015,AL,5,1.8,-37.5,0.6,-0.5,0.8,0.5
2023-07-29,01017,AL,8,2.6,-33.3,1.8,0.3,1.1,-1.2
2023-07-29,01019,AL,14,4.7,16.7,0.8,0.5,0.6,0.6
2023-07-29,01021,AL,43,3.5,34.4,0.7,0.1,0.7,-0.3
2023-07-29,01023,AL,15,8.6,50,1.4,1.2,0.5,0.5
2023-07-29,01025,AL,34,4.9,25.9,1.2,0.5,1.5,0.7
2023-07-29,01027,AL,3,2.9,,0.5,0.5,1.6,1.6
2023-07-29,01029,AL,5,1.8,-37.5,0.6,-0.5,0.8,0.5
2023-07-29,01031,AL,13,4.7,116.7,1.2,0.3,1.1,-0.4
