collection_date,fips_code,state,total_adm_all_covid_confirmed_past_7days,total_adm_all_covid_confirmed_past_7days_per_100k,admissions_covid_confirmed_week_over_week_percent_change,avg_percent_inpatient_beds_used_confirmed_covid,abs_chg_avg_percent_inpatient_beds_occupied_covid_confirmed,avg_percent_staff_icu_beds_covid,abs_chg_avg_percent_staff_icu_beds_covid
2023-10-21,02013,AK,12,2.2,-40,1.1,0,1.4,1
2023-10-21,02016,AK,12,2.2,-40,1.1,0,1.4,1
2023-10-21,02020,AK,12,2.2,-40,1.1,0,1.4,1
2023-10-21,02050,AK,12,2.2,-40,1.1,0,1.4,1
2023-10-21,02060,AK,12,2.2,-40,1.1,0,1.4,1
2023-10-21,02068,AK,1,0.9,-85.7,2.6,-1.9,3.5,0.9
2023-10-21,02070,AK,12,2.2,-40,1.1,0,1.4,1
2023-10-21,02090,AK,1,0.9,-85.7,2.6,-1.9,3.5,0.9
2023-10-21,02100,AK,0,0,0,1.2,-3.1,0,-1.3
2023-10-21,02105,AK,0,0,0,1.2,-3.1,0,-1.3
2023-10-21,02110,AK,0,0,0,1.2,-3.1,0,-1.3
2023-10-21,02122,AK,12,2.2,-40,1.1,0,1.4,1
2023-10-21,02130,AK,1,3.9,,1.8,-0.5,0,0
2023-10-21,02150,AK,12,2.2,-40,1.1,0,1.4,1
2023-10-21,02158,AK,12,2.2,-40,1.1,0,1.4,1
2023-10-21,02164,AK,12,2.2,-40,1.1,0,1.4,1
2023-10-21,02170,AK,12,2.2,-40,1.1,0,1.4,1
2023-10-21,02180,AK,12,2.2,-40,1.1,0,1.4,1
2023-10-21,02185,AK,12,2.2,-40,1.1,0,1.4,1
2023-10-21,02188,AK,12,2.2,-40,1.1,0,1.4,1
2023-10-21,02195,AK,1,3.9,,1.8,-0.5,0,0
2023-10-21,02198,AK,1,3.9,,1.8,-0.5,0,0
2023-10-21,02220,AK,0,0,0,1.2,-3.1,0,-1.3
2023-10-21,02230,AK,0,0,0,1.2,-3.1,0,-1.3
2023-10-21,02240,AK,1,0.9,-85.7,2.6,-1.9,3.5,0.9
2023-10-21,02261,AK,12,2.2,-40,1.1,0,1.4,1
2023-10-21,02275,AK,1,3.9,,1.8,-0.5,0,0
2023-10-21,02282,AK,0,0,0,1.2,-3.1,0,-1.3
2023-10-21,02290,AK,1,0.9,-85.7,2.6,-1.9,3.5,0.9
2023-10-21,01001,AL,17,4.4,13.3,1.4,0.1,2.1,1.2
2023-10-21,01003,AL,27,3.9,28.6,1.4,0.1,1,0.1
2023-10-21,01005,AL,16,5.8,100,1.1,-0.2,2.7,0.9
2023-10-21,01007,AL,48,3.9,-17.2,1.4,-0.2,1.4,-0.6
2023-10-21,01009,AL,48,3.9,-17.2,1.4,-0.2,1.4,-0.6
2023-10-21,01011,AL,17,4.4,13.3,1.4,0.1,2.1,1.2
2023-10-21,01013,AL,2,10.3,,0.7,0.7,2,2
2023-10-21,01015,AL,2,0.7,-71.4,0.9,0.1,2.3,-1.9
2023-10-21,01017,AL,4,1.3,-33.3,0.5,-1.2,0,-2.1
2023-10-21,01019,AL,14,4.7,100,0.9,-0.2,1.8,0.5
2023-10-21,01021,AL,48,3.9,-17.2,1.4,-0.2,1.4,-0.6
2023-10-21,01023,AL,16,9.2,1500,0.5,-0.1,0.8,-0.9
2023-10-21,01025,AL,27,3.9,28.6,1.4,0.1,1,0.1
2023-10-21,01027,AL,9,8.7,80,0.6,0.2,0.6,0.6
2023-10-21,01029,AL,2,0.7,-71.4,0.9,0.1,2.3,-1.9
2023-10-21,01031,AL,16,5.8,100,1.1,-0.2,2.7,0.9
2023-10-21,01033,AL,5,2.5,400,1.3,0,1.5,-0.6
2023-10-21,01035,AL,22,2.6,-42.1,1.3,-0.1,2.9,0.9
2023-10-21,01037,AL,9,8.7,80,0.6,0.2,0.6,0.6
2023-10-21,01039,AL,17,4.4,13.3,1.4,0.1,2.1,1.2
2023-10-21,01041,AL,17,4.4,13.3,1.4,0.1,2.1,1.2
2023-10-21,01043,AL,48,3.9,-17.2,1.4,-0.2,1.4,-0.6
2023-10-21,01045,AL,16,5.8,100,1.1,-0.2,2.7,0.9
2023-10-21,01047,AL,3,4,-40,1.4,0.7,0,-0.2
2023-10-21,01049,AL,14,4.7,100,0.9,-0.2,1.8,0.5
2023-10-21,01051,AL,5,1.6,150,1,-0.1,1,-0.7
2023-10-21,01053,AL,22,2.6,-42.1,1.3,-0.1,2.9,0.9
2023-10-21,01055,AL,14,4.7,100,0.9,-0.2,1.8,0.5
2023-10-21,01057,AL,3,6.5,200,0.8,0,0,0
2023-10-21,01059,AL,5,2.5,400,1.3,0,1.5,-0.6
2023-10-21,01061,AL,16,5.8,100,1.1,-0.2,2.7,0.9
2023-10-21,01063,AL,5,2,25,1.7,-1.2,3.9,-0.4
2023-10-21,01065,AL,5,2,25,1.7,-1.2,3.9,-0.4
2023-10-21,01067,AL,16,5.8,100,1.1,-0.2,2.7,0.9
2023-10-21,01069,AL,16,5.8,100,1.1,-0.2,2.7,0.9
2023-10-21,01071,AL,68,12.2,4.6,1,-0.3,0.5,-1
2023-10-21,01073,AL,48,3.9,-17.2,1.4,-0.2,1.4,-0.6
2023-10-21,01075,AL,2,2,-66.7,0.1,-0.6,0.1,-3.7
2023-10-21,01077,AL,5,2.5,400,1.3,0,1.5,-0.6
2023-10-21,01079,AL,1,0.7,,0.2,-0.8,0,0
2023-10-21,01081,AL,5,1.6,150,1,-0.1,1,-0.7
2023-10-21,01083,AL,68,12.2,4.6,1,-0.3,0.5,-1
