collection_date,fips_code,state,total_adm_all_covid_confirmed_past_7days,total_adm_all_covid_confirmed_past_7days_per_100k,admissions_covid_confirmed_week_over_week_percent_change,avg_percent_inpatient_beds_used_confirmed_covid,abs_chg_avg_percent_inpatient_beds_occupied_covid_confirmed,avg_percent_staff_icu_beds_covid,abs_chg_avg_percent_staff_icu_beds_covid
2023-12-16,02275,AK,0,0,0,0,0,0,0
2023-12-16,02282,AK,0,0,0,0,0,0,0
2023-12-16,02290,AK,3,2.7,200,0.5,-1.3,0.2,-6
2023-12-16,01001,AL,16,4.1,-11.1,2,0.2,3,-1.9
2023-12-16,01003,AL,45,6.5,9.8,1.8,0.4,1.2,-0.3
2023-12-16,01005,AL,16,5.8,-11.1,1.9,0.3,3.1,0.9
2023-12-16,01007,AL,115,9.3,64.3,2,0,2.7,0.2
2023-12-16,01009,AL,115,9.3,64.3,2,0,2.7,0.2
2023-12-16,01011,AL,16,4.1,-11.1,2,0.2,3,-1.9
2023-12-16,01013,AL,0,0,0,0,0,0,0
2023-12-16,01015,AL,15,5.4,-11.8,1.9,1,3.4,1.3
2023-12-16,01017,AL,17,5.5,325,2.6,1.3,2.5,1.3
2023-12-16,01019,AL,27,9.1,35,1.5,0.8,1.2,0.9
2023-12-16,01021,AL,115,9.3,64.3,2,0,2.7,0.2
2023-12-16,01023,AL,8,4.6,0,0.6,-0.4,0.4,-0.3
2023-12-16,01025,AL,45,6.5,9.8,1.8,0.4,1.2,-0.3
2023-12-16,01027,AL,5,4.8,66.7,1.5,0.9,0.6,-2.3
2023-12-16,01029,AL,15,5.4,-11.8,1.9,1,3.4,1.3
2023-12-16,01031,AL,16,5.8,-11.1,1.9,0.3,3.1,0.9
2023-12-16,01033,AL,19,9.4,0,3.3,0.6,1.7,0.8
2023-12-16,01035,AL,46,5.5,58.6,1.3,0.2,5,0.8
2023-12-16,01037,AL,5,4.8,66.7,1.5,0.9,0.6,-2.3
2023-12-16,01039,AL,16,4.1,-11.1,2,0.2,3,-1.9
2023-12-16,01041,AL,16,4.1,-11.1,2,0.2,3,-1.9
2023-12-16,01043,AL,115,9.3,64.3,2,0,2.7,0.2
2023-12-16,01045,AL,16,5.8,-11.1,1.9,0.3,3.1,0.9
2023-12-16,01047,AL,9,11.9,28.6,3.4,1.9,5.6,3.3
2023-12-16,01049,AL,27,9.1,35,1.5,0.8,1.2,0.9
2023-12-16,01051,AL,9,3,-35.7,1.9,0.7,0.5,-1.8
2023-12-16,01053,AL,46,5.5,58.6,1.3,0.2,5,0.8
2023-12-16,01055,AL,27,9.1,35,1.5,0.8,1.2,0.9
2023-12-16,01057,AL,1,2.2,-75,2.8,1.1,0,0
2023-12-16,01059,AL,19,9.4,0,3.3,0.6,1.7,0.8
2023-12-16,01061,AL,16,5.8,-11.1,1.9,0.3,3.1,0.9
2023-12-16,01063,AL,20,7.9,1900,2.7,1.1,5.7,1.3
2023-12-16,01065,AL,20,7.9,1900,2.7,1.1,5.7,1.3
2023-12-16,01067,AL,16,5.8,-11.1,1.9,0.3,3.1,0.9
2023-12-16,01069,AL,16,5.8,-11.1,1.9,0.3,3.1,0.9
2023-12-16,01071,AL,84,15.1,-11.6,3.4,0.2,4.4,-0.7
2023-12-16,01073,AL,115,9.3,64.3,2,0,2.7,0.2
2023-12-16,01075,AL,4,3.9,,0,0,0.6,0.6
2023-12-16,01077,AL,19,9.4,0,3.3,0.6,1.7,0.8
2023-12-16,01079,AL,7,4.6,-22.2,2.2,0.1,5.2,0.9
2023-12-16,01081,AL,9,3,-35.7,1.9,0.7,0.5,-1.8
2023-12-16,01083,AL,84,15.1,-11.6,3.4,0.2,4.4,-0.7
2023-12-16,01085,AL,16,4.1,-11.1,2,0.2,3,-1.9
2023-12-16,01087,AL,9,3,-35.7,1.9,0.7,0.5,-1.8
2023-12-16,01089,AL,84,15.1,-11.6,3.4,0.2,4.4,-0.7
2023-12-16,01091,AL,9,11.9,28.6,3.4,1.9,5.6,3.3
2023-12-16,01093,AL,1,2.2,-75,2.8,1.1,0,0
2023-12-16,01095,AL,27,9.1,35,1.5,0.8,1.2,0.9
2023-12-16,01097,AL,45,6.5,9.8,1.8,0.4,1.2,-0.3
2023-12-16,01099,AL,45,6.5,9.8,1.8,0.4,1.2,-0.3
2023-12-16,01101,AL,16,4.1,-11.1,2,0.2,3,-1.9
2023-12-16,01103,AL,7,4.6,-22.2,2.2,0.1,5.2,0.9
2023-12-16,01105,AL,9,11.9,28.6,3.4,1.9,5.6,3.3
2023-12-16,01107,AL,20,7.9,1900,2.7,1.1,5.7,1.3
2023-12-16,01109,AL,16,4.1,-11.1,2,0.2,3,-1.9
2023-12-16,01111,AL,17,5.5,325,2.6,1.3,2.5,1.3
2023-12-16,01113,AL,12,3.6,200,2.3,0.2,1.8,-0.8
2023-12-16,01117,AL,115,9.3,64.3,2,0,2.7,0.2
2023-12-16,01115,AL,115,9.3,64.3,2,0,2.7,0.2
2023-12-16,01119,AL,8,4.6,0,0.6,-0.4,0.4,-0.3
2023-12-16,01121,AL,5,4.8,66.7,1.5,0.9,0.6,-2.3
2023-12-16,01123,AL,9,3,-35.7,1.9,0.7,0.5,-1.8
2023-12-16,01125,AL,20,7.9,1900,2.7,1.1,5.7,1.3
2023-12-16,01127,AL,115,9.3,64.3,2,0,2.7,0.2
2023-12-16,01129,AL,45,6.5,9.8,1.8,0.4,1.2,-0.3
2023-12-16,01131,AL,9,11.9,28.6,3.4,1.9,5.6,3.3
2023-12-16,01133,AL,19,9.4,0,3.3,0.6,1.7,0.8
2023-12-16,05001,AR,1,4.1,-50,0.2,0.1,0,0
2023-12-16,05003,AR,1,3.4,-50,1.5,-0.5,0,0
2023-12-16,05005,AR,5,8.5,-37.5,1.7,0.1,3.2,1.2
2023-12-16,05007,AR,28,4.8,3.7,1.9,-0.3,2.3,-0.1
2023-12-16,05009,AR,4,4.9,-20,4.3,2.6,0,0
2023-12-16,05011,AR,15,11.7,275,1.3,1,0,0
2023-12-16,05013,AR,4,5.9,0,2.6,-1.5,5.5,2.6
2023-12-16,05015,AR,4,4.9,-20,4.3,2.6,0,0
2023-12-16,05017,AR,1,3.4,-50,1.5,-0.5,0,0
2023-12-16,05019,AR,8,4.6,33.3,1.9,-0.2,0.2,-1.8
2023-12-16,05021,AR,26,10.1,-7.1,4,0.3,5.2,1
2023-12-16,05023,AR,33,26,200,3.2,0.2,1.2,-2
2023-12-16,05025,AR,15,11.7,275,1.3,1,0,0
2023-12-16,05027,AR,4,5.9,0,2.6,-1.5,5.5,2.6
2023-12-16,05029,AR,68,8.6,1.5,2,0.5,1.9,0.5
2023-12-16,05031,AR,26,10.1,-7.1,4,0.3,5.2,1
2023-12-16,05033,AR,32,9.3,3.2,3.4,-0.4,4.2,-0.6
2023-12-16,05035,AR,1,1,,0.1,-0.5,0,0
2023-12-16,05037,AR,1,1,,0.1,-0.5,0,0
2023-12-16,05039,AR,0,0,-100,0.3,-1.5,0,-5.1
2023-12-16,05041,AR,15,11.7,275,1.3,1,0,0
2023-12-16,05043,AR,15,11.7,275,1.3,1,0,0
2023-12-16,05045,AR,68,8.6,1.5,2,0.5,1.9,0.5
2023-12-16,05047,AR,32,9.3,3.2,3.4,-0.4,4.2,-0.6
2023-12-16,05049,AR,58,38,70.6,5.2,0.5,10.6,-0.8
2023-12-16,05051,AR,8,4.6,33.3,1.9,-0.2,0.2,-1.8
2023-12-16,05053,AR,68,8.6,1.5,2,0.5,1.9,0.5
2023-12-16,05055,AR,26,10.1,-7.1,4,0.3,5.2,1
2023-12-16,05057,AR,21,8.5,75,2.8,1.1,0,0
2023-12-16,05059,AR,8,4.6,33.3,1.9,-0.2,0.2,-1.8
2023-12-16,05061,AR,21,8.5,75,2.8,1.1,0,0
2023-12-16,05063,AR,58,38,70.6,5.2,0.5,10.6,-0.8
2023-12-16,05065,AR,58,38,70.6,5.2,0.5,10.6,-0.8
2023-12-16,05067,AR,33,26,200,3.2,0.2,1.2,-2
2023-12-16,05069,AR,15,11.7,275,1.3,1,0,0
2023-12-16,05071,AR,5,18.8,150,1.1,0.3,0,0
2023-12-16,05073,AR,21,8.5,75,2.8,1.1,0,0
2023-12-16,05075,AR,26,10.1,-7.1,4,0.3,5.2,1
2023-12-16,05077,AR,1,1,,0.1,-0.5,0,0
2023-12-16,05079,AR,15,11.7,275,1.3,1,0,0
2023-12-16,05081,AR,21,8.5,75,2.8,1.1,0,0
2023-12-16,05083,AR,32,9.3,3.2,3.4,-0.4,4.2,-0.6
2023-12-16,05085,AR,68,8.6,1.5,2,0.5,1.9,0.5
2023-12-16,05087,AR,28,4.8,3.7,1.9,-0.3,2.3,-0.1
2023-12-16,05089,AR,5,8.5,-37.5,1.7,0.1,3.2,1.2
2023-12-16,05091,AR,21,8.5,75,2.8,1.1,0,0
2023-12-16,05093,AR,0,0,0,0.1,-0.6,,
2023-12-16,05095,AR,1,4.1,-50,0.2,0.1,0,0
2023-12-16,05097,AR,8,4.6,33.3,1.9,-0.2,0.2,-1.8
2023-12-16,05099,AR,21,8.5,75,2.8,1.1,0,0
2023-12-16,05101,AR,4,4.9,-20,4.3,2.6,0,0
2023-12-16,05103,AR,0,0,-100,0.3,-1.5,0,-5.1
2023-12-16,05105,AR,68,8.6,1.5,2,0.5,1.9,0.5
2023-12-16,05107,AR,0,0,0,0,0,,
2023-12-16,05109,AR,8,4.6,33.3,1.9,-0.2,0.2,-1.8
2023-12-16,05111,AR,26,10.1,-7.1,4,0.3,5.2,1
2023-12-16,05113,AR,2,10,100,1.6,0.3,0,0
2023-12-16,05115,AR,1,1.2,-91.7,2.5,0.1,14.8,7.6
2023-12-16,05117,AR,68,8.6,1.5,2,0.5,1.9,0.5
2023-12-16,05119,AR,68,8.6,1.5,2,0.5,1.9,0.5
2023-12-16,05121,AR,26,10.1,-7.1,4,0.3,5.2,1
2023-12-16,05125,AR,68,8.6,1.5,2,0.5,1.9,0.5
2023-12-16,05127,AR,32,9.3,3.2,3.4,-0.4,4.2,-0.6
2023-12-16,05129,AR,4,4.9,-20,4.3,2.6,0,0
2023-12-16,05131,AR,32,9.3,3.2,3.4,-0.4,4.2,-0.6
2023-12-16,05133,AR,21,8.5,75,2.8,1.1,0,0
2023-12-16,05135,AR,58,38,70.6,5.2,0.5,10.6,-0.8
2023-12-16,05123,AR,1,1,,0.1,-0.5,0,0
2023-12-16,05137,AR,58,38,70.6,5.2,0.5,10.6,-0.8
2023-12-16,05139,AR,4,5.9,0,2.6,-1.5,5.5,2.6
2023-12-16,05141,AR,68,8.6,1.5,2,0.5,1.9,0.5
2023-12-16,05143,AR,28,4.8,3.7,1.9,-0.3,2.3,-0.1
2023-12-16,05145,AR,33,26,200,3.2,0.2,1.2,-2
2023-12-16,05147,AR,33,26,200,3.2,0.2,1.2,-2
2023-12-16,05149,AR,1,1.2,-91.7,2.5,0.1,14.8,7.6
2023-12-16,60000,AS,0,0,0,0,0,0,0
2023-12-16,04001,AZ,7,4.9,16.7,1.7,-0.6,2.6,0
2023-12-16,04003,AZ,63,5,61.5,2.4,-0.1,2.3,0.3
2023-12-16,04005,AZ,340,6.3,-0.9,2.5,-0.1,3,0.7
2023-12-16,04007,AZ,340,6.3,-0.9,2.5,-0.1,3,0.7
2023-12-16,04009,AZ,63,5,61.5,2.4,-0.1,2.3,0.3
2023-12-16,04011,AZ,63,5,61.5,2.4,-0.1,2.3,0.3
2023-12-16,04012,AZ,10,4.3,-58.3,3.5,0.2,0.3,-1.2
2023-12-16,04013,AZ,340,6.3,-0.9,2.5,-0.1,3,0.7
2023-12-16,04015,AZ,46,21.7,15,1.4,0,3.5,1.9
2023-12-16,04017,AZ,23,6.6,21.1,3.2,-0.2,5.3,1.1
2023-12-16,04019,AZ,63,5,61.5,2.4,-0.1,2.3,0.3
2023-12-16,04021,AZ,340,6.3,-0.9,2.5,-0.1,3,0.7
2023-12-16,04023,AZ,63,5,61.5,2.4,-0.1,2.3,0.3
2023-12-16,04025,AZ,340,6.3,-0.9,2.5,-0.1,3,0.7
2023-12-16,04027,AZ,10,4.3,-58.3,3.5,0.2,0.3,-1.2
2023-12-16,06001,CA,242,8.6,-4,3.7,0.3,4.4,0.2
2023-12-16,06003,CA,17,2.5,-37,1.8,-0.3,1.6,-1.4
2023-12-16,06005,CA,49,5.8,58.1,3,-0.1,3.9,-0.7
2023-12-16,06007,CA,15,4.8,-25,1.6,-0.4,0.5,-1.7
2023-12-16,06009,CA,49,5.8,58.1,3,-0.1,3.9,-0.7
2023-12-16,06011,CA,10,5.1,42.9,1.8,0.5,1.4,-0.5
2023-12-16,06013,CA,242,8.6,-4,3.7,0.3,4.4,0.2
2023-12-16,06015,CA,2,1.7,100,0.2,-0.3,1.7,1.7
2023-12-16,06017,CA,246,10.4,20.6,4.4,0.2,3.8,0
2023-12-16,06019,CA,88,6.7,-12.9,4.4,-0.3,4.3,0.3
2023-12-16,06021,CA,15,4.8,-25,1.6,-0.4,0.5,-1.7
2023-12-16,06023,CA,9,6.6,12.5,3.3,0.3,2.8,2.7
2023-12-16,06025,CA,209,5.9,14.2,2.7,0.1,1.6,-0.2
2023-12-16,06027,CA,5,15.4,400,2.6,1.1,4.4,3.7
2023-12-16,06029,CA,29,3.2,81.2,1.5,-0.5,0.8,-0.6
2023-12-16,06031,CA,88,6.7,-12.9,4.4,-0.3,4.3,0.3
2023-12-16,06033,CA,48,7.4,-5.9,3.3,0,2,-0.8
2023-12-16,06035,CA,3,6.1,200,0.2,-0.3,,
2023-12-16,06037,CA,836,8.3,30.2,3.2,0.4,2.3,0.3
2023-12-16,06039,CA,88,6.7,-12.9,4.4,-0.3,4.3,0.3
2023-12-16,06041,CA,41,5.4,0,3.8,0.2,4,-1
2023-12-16,06043,CA,84,9.3,2.4,2.7,-0.2,2,-0.9
2023-12-16,06045,CA,3,3.5,-62.5,3.2,-0.4,9,-3.9
2023-12-16,06047,CA,84,9.3,2.4,2.7,-0.2,2,-0.9
2023-12-16,06049,CA,14,7,40,2.8,0.2,3.5,-2.6
2023-12-16,06051,CA,5,15.4,400,2.6,1.1,4.4,3.7
2023-12-16,06053,CA,168,6.9,20.9,2.9,0.1,2.9,0.3
2023-12-16,06055,CA,48,7.4,-5.9,3.3,0,2,-0.8
2023-12-16,06057,CA,8,7.8,14.3,4,-1.9,6,3.8
2023-12-16,06059,CA,266,8.4,5.1,2.8,0.2,2.8,-0.5
2023-12-16,06061,CA,246,10.4,20.6,4.4,0.2,3.8,0
2023-12-16,06063,CA,3,6.1,200,0.2,-0.3,,
2023-12-16,06065,CA,325,7,29.5,2.8,0.3,1.8,-0.2
2023-12-16,06067,CA,246,10.4,20.6,4.4,0.2,3.8,0
2023-12-16,06069,CA,168,6.9,20.9,2.9,0.1,2.9,0.3
2023-12-16,06071,CA,325,7,29.5,2.8,0.3,1.8,-0.2
2023-12-16,06073,CA,209,5.9,14.2,2.7,0.1,1.6,-0.2
2023-12-16,06075,CA,124,7.5,6.9,2.7,0,1.5,-0.7
2023-12-16,06077,CA,49,5.8,58.1,3,-0.1,3.9,-0.7
2023-12-16,06079,CA,28,3.8,-37.8,2,-0.3,2.1,0.9
2023-12-16,06081,CA,124,7.5,6.9,2.7,0,1.5,-0.7
2023-12-16,06083,CA,28,3.8,-37.8,2,-0.3,2.1,0.9
2023-12-16,06085,CA,168,6.9,20.9,2.9,0.1,2.9,0.3
2023-12-16,06087,CA,0,0,0,4.9,0.2,0,0
2023-12-16,06089,CA,14,7,40,2.8,0.2,3.5,-2.6
2023-12-16,06091,CA,8,7.8,14.3,4,-1.9,6,3.8
2023-12-16,06093,CA,8,2.3,-60,1.8,-0.2,2.4,-2.2
2023-12-16,06095,CA,48,7.4,-5.9,3.3,0,2,-0.8
2023-12-16,06097,CA,41,5.4,0,3.8,0.2,4,-1
2023-12-16,06099,CA,84,9.3,2.4,2.7,-0.2,2,-0.9
2023-12-16,06101,CA,10,5.1,42.9,1.8,0.5,1.4,-0.5
2023-12-16,06103,CA,15,4.8,-25,1.6,-0.4,0.5,-1.7
2023-12-16,06105,CA,14,7,40,2.8,0.2,3.5,-2.6
2023-12-16,06107,CA,23,4.9,4.5,2.8,0.6,2.1,0.8
2023-12-16,06109,CA,84,9.3,2.4,2.7,-0.2,2,-0.9
2023-12-16,06111,CA,49,5.8,-23.4,3.2,0.1,3.4,0.2
2023-12-16,06113,CA,246,10.4,20.6,4.4,0.2,3.8,0
2023-12-16,06115,CA,10,5.1,42.9,1.8,0.5,1.4,-0.5
2023-12-16,08001,CO,211,7.2,-13.5,2.3,-0.2,2.9,0.3
2023-12-16,08003,CO,15,31.8,200,5.8,0.1,3.7,-0.7
2023-12-16,08005,CO,211,7.2,-13.5,2.3,-0.2,2.9,0.3
2023-12-16,08007,CO,23,6.6,21.1,3.2,-0.2,5.3,1.1
2023-12-16,08009,CO,2,15.7,0,0.9,-0.9,,
2023-12-16,08011,CO,6,13.8,500,2.1,-0.1,6.1,-1
2023-12-16,08013,CO,31,7.8,-3.1,2,-0.5,2.7,-1
2023-12-16,08014,CO,31,7.8,-3.1,2,-0.5,2.7,-1
2023-12-16,08015,CO,0,0,-100,5.2,-2.8,0,-1
2023-12-16,08017,CO,42,5.5,-6.7,2.5,-0.4,3.1,-0.5
2023-12-16,08019,CO,211,7.2,-13.5,2.3,-0.2,2.9,0.3
2023-12-16,08021,CO,15,31.8,200,5.8,0.1,3.7,-0.7
2023-12-16,08023,CO,15,31.8,200,5.8,0.1,3.7,-0.7
2023-12-16,08025,CO,6,13.8,500,2.1,-0.1,6.1,-1
2023-12-16,08027,CO,1,1.9,0,0.5,-0.7,0,-7.5
2023-12-16,08029,CO,12,11.4,33.3,4.8,1.7,14.6,3.5
2023-12-16,08031,CO,211,7.2,-13.5,2.3,-0.2,2.9,0.3
2023-12-16,08033,CO,23,6.6,21.1,3.2,-0.2,5.3,1.1
2023-12-16,08035,CO,211,7.2,-13.5,2.3,-0.2,2.9,0.3
2023-12-16,08037,CO,25,8.2,-21.9,2.8,-0.2,0.6,-1.6
2023-12-16,08041,CO,42,5.5,-6.7,2.5,-0.4,3.1,-0.5
2023-12-16,08039,CO,211,7.2,-13.5,2.3,-0.2,2.9,0.3
2023-12-16,08043,CO,1,1.9,0,0.5,-0.7,0,-7.5
2023-12-16,08045,CO,25,8.2,-21.9,2.8,-0.2,0.6,-1.6
2023-12-16,08047,CO,211,7.2,-13.5,2.3,-0.2,2.9,0.3
2023-12-16,08049,CO,211,7.2,-13.5,2.3,-0.2,2.9,0.3
2023-12-16,08051,CO,12,11.4,33.3,4.8,1.7,14.6,3.5
2023-12-16,08053,CO,12,11.4,33.3,4.8,1.7,14.6,3.5
2023-12-16,08055,CO,16,7.9,-36,4.1,-0.8,4.9,-2.3
2023-12-16,08057,CO,0,0,-100,0.7,-0.1,2,1.1
2023-12-16,08059,CO,211,7.2,-13.5,2.3,-0.2,2.9,0.3
2023-12-16,08061,CO,6,13.8,500,2.1,-0.1,6.1,-1
2023-12-16,08063,CO,42,5.5,-6.7,2.5,-0.4,3.1,-0.5
2023-12-16,08067,CO,23,6.6,21.1,3.2,-0.2,5.3,1.1
2023-12-16,08065,CO,0,0,-100,5.2,-2.8,0,-1
2023-12-16,08069,CO,29,8.1,-6.5,3.3,0.4,6.7,3.1
2023-12-16,08071,CO,16,7.9,-36,4.1,-0.8,4.9,-2.3
2023-12-16,08073,CO,42,5.5,-6.7,2.5,-0.4,3.1,-0.5
2023-12-16,08075,CO,5,17.3,-37.5,2.3,-2,0,0
2023-12-16,08077,CO,25,8.2,-21.9,2.8,-0.2,0.6,-1.6
2023-12-16,08079,CO,15,31.8,200,5.8,0.1,3.7,-0.7
2023-12-16,08081,CO,0,0,-100,1.2,1.1,0,0
2023-12-16,08083,CO,23,6.6,21.1,3.2,-0.2,5.3,1.1
2023-12-16,08085,CO,12,11.4,33.3,4.8,1.7,14.6,3.5
2023-12-16,08087,CO,16,4.3,-36,2.8,0.4,2.1,0
2023-12-16,08089,CO,6,13.8,500,2.1,-0.1,6.1,-1
2023-12-16,08091,CO,12,11.4,33.3,4.8,1.7,14.6,3.5
2023-12-16,08093,CO,211,7.2,-13.5,2.3,-0.2,2.9,0.3
2023-12-16,08095,CO,5,17.3,-37.5,2.3,-2,0,0
2023-12-16,08097,CO,25,8.2,-21.9,2.8,-0.2,0.6,-1.6
2023-12-16,08099,CO,6,13.8,500,2.1,-0.1,6.1,-1
2023-12-16,08101,CO,16,7.9,-36,4.1,-0.8,4.9,-2.3
2023-12-16,08103,CO,25,8.2,-21.9,2.8,-0.2,0.6,-1.6
2023-12-16,08105,CO,15,31.8,200,5.8,0.1,3.7,-0.7
2023-12-16,08107,CO,0,0,-100,1.2,1.1,0,0
2023-12-16,08109,CO,15,31.8,200,5.8,0.1,3.7,-0.7
2023-12-16,08111,CO,23,6.6,21.1,3.2,-0.2,5.3,1.1
2023-12-16,08113,CO,12,11.4,33.3,4.8,1.7,14.6,3.5
2023-12-16,08115,CO,5,17.3,-37.5,2.3,-2,0,0
2023-12-16,08117,CO,211,7.2,-13.5,2.3,-0.2,2.9,0.3
2023-12-16,08119,CO,42,5.5,-6.7,2.5,-0.4,3.1,-0.5
2023-12-16,08121,CO,16,4.3,-36,2.8,0.4,2.1,0
2023-12-16,08123,CO,16,4.3,-36,2.8,0.4,2.1,0
2023-12-16,08125,CO,16,4.3,-36,2.8,0.4,2.1,0
2023-12-16,09001,CT,85,9,2.4,3.4,0.1,2.8,0
2023-12-16,09003,CT,101,8.7,9.8,2.4,0.1,2.8,-0.1
2023-12-16,09005,CT,136,11.4,3,4.5,0.4,4.4,-0.2
2023-12-16,09007,CT,136,11.4,3,4.5,0.4,4.4,-0.2
2023-12-16,09009,CT,136,11.4,3,4.5,0.4,4.4,-0.2
2023-12-16,09011,CT,94,7.6,36.2,3.1,0.2,1.4,0.2
2023-12-16,09013,CT,101,8.7,9.8,2.4,0.1,2.8,-0.1
2023-12-16,09015,CT,101,8.7,9.8,2.4,0.1,2.8,-0.1
2023-12-16,11001,DC,137,4.7,9.6,3,-0.1,2.5,-0.4
2023-12-16,10001,DE,56,9.4,5.7,4,-0.2,4.8,2.1
2023-12-16,10003,DE,42,4.6,-22.2,3.6,-0.1,2.4,0.1
2023-12-16,10005,DE,56,9.4,5.7,4,-0.2,4.8,2.1
2023-12-16,12001,FL,21,4,-16,1.4,-0.1,1.6,0
2023-12-16,12003,FL,65,4.4,51.2,1,0.2,1,0.2
2023-12-16,12005,FL,8,2.7,14.3,0.9,-0.1,2.3,0.9
2023-12-16,12007,FL,21,4,-16,1.4,-0.1,1.6,0
2023-12-16,12009,FL,39,5.1,30,1.9,0.5,1.8,0.9
2023-12-16,12011,FL,214,4.5,23.7,1.2,0.2,0.8,-0.1
2023-12-16,12013,FL,8,2.7,14.3,0.9,-0.1,2.3,0.9
2023-12-16,12015,FL,68,10.3,44.7,1.6,0.2,2.2,-0.5
2023-12-16,12017,FL,30,5.8,76.5,2,0.5,2.1,0
2023-12-16,12019,FL,65,4.4,51.2,1,0.2,1,0.2
2023-12-16,12021,FL,60,5,42.9,1.3,-0.1,4.3,2.2
2023-12-16,12023,FL,21,4,-16,1.4,-0.1,1.6,0
2023-12-16,12027,FL,68,10.3,44.7,1.6,0.2,2.2,-0.5
2023-12-16,12029,FL,21,4,-16,1.4,-0.1,1.6,0
2023-12-16,12031,FL,65,4.4,51.2,1,0.2,1,0.2
2023-12-16,12033,FL,46,5.5,58.6,1.3,0.2,5,0.8
2023-12-16,12035,FL,168,5.5,11.3,1.7,0.1,1.7,0.1
2023-12-16,12037,FL,17,3.8,142.9,0.4,0,0.2,0
2023-12-16,12039,FL,17,3.8,142.9,0.4,0,0.2,0
2023-12-16,12041,FL,21,4,-16,1.4,-0.1,1.6,0
2023-12-16,12043,FL,60,5,42.9,1.3,-0.1,4.3,2.2
2023-12-16,12045,FL,8,2.7,14.3,0.9,-0.1,2.3,0.9
2023-12-16,12047,FL,21,4,-16,1.4,-0.1,1.6,0
2023-12-16,12049,FL,40,4.7,29,0.8,0.3,0.3,0.2
2023-12-16,12051,FL,60,5,42.9,1.3,-0.1,4.3,2.2
2023-12-16,12053,FL,215,6.7,40.5,1.4,0.1,1.1,-0.2
2023-12-16,12055,FL,40,4.7,29,0.8,0.3,0.3,0.2
2023-12-16,12057,FL,215,6.7,40.5,1.4,0.1,1.1,-0.2
2023-12-16,12059,FL,8,2.7,14.3,0.9,-0.1,2.3,0.9
2023-12-16,12061,FL,39,5.1,30,1.9,0.5,1.8,0.9
2023-12-16,12063,FL,8,2.7,14.3,0.9,-0.1,2.3,0.9
2023-12-16,12065,FL,17,3.8,142.9,0.4,0,0.2,0
2023-12-16,12067,FL,21,4,-16,1.4,-0.1,1.6,0
2023-12-16,12069,FL,168,5.5,11.3,1.7,0.1,1.7,0.1
2023-12-16,12071,FL,60,5,42.9,1.3,-0.1,4.3,2.2
2023-12-16,12073,FL,17,3.8,142.9,0.4,0,0.2,0
2023-12-16,12075,FL,21,4,-16,1.4,-0.1,1.6,0
2023-12-16,12077,FL,17,3.8,142.9,0.4,0,0.2,0
2023-12-16,12079,FL,17,3.8,142.9,0.4,0,0.2,0
2023-12-16,12081,FL,11,2.7,37.5,1.6,0.1,1.5,-0.2
2023-12-16,12083,FL,30,5.8,76.5,2,0.5,2.1,0
2023-12-16,12085,FL,106,5.2,20.5,1.3,0.1,1,0.2
2023-12-16,12086,FL,214,4.5,23.7,1.2,0.2,0.8,-0.1
