collection_date,fips_code,state,total_adm_all_covid_confirmed_past_7days,total_adm_all_covid_confirmed_past_7days_per_100k,admissions_covid_confirmed_week_over_week_percent_change,avg_percent_inpatient_beds_used_confirmed_covid,abs_chg_avg_percent_inpatient_beds_occupied_covid_confirmed,avg_percent_staff_icu_beds_covid,abs_chg_avg_percent_staff_icu_beds_covid
2023-08-26,02013,AK,7,1.3,-12.5,0.7,-0.3,0.4,-0.4
2023-08-26,02016,AK,7,1.3,-12.5,0.7,-0.3,0.4,-0.4
2023-08-26,02020,AK,7,1.3,-12.5,0.7,-0.3,0.4,-0.4
2023-08-26,02050,AK,7,1.3,-12.5,0.7,-0.3,0.4,-0.4
2023-08-26,02060,AK,7,1.3,-12.5,0.7,-0.3,0.4,-0.4
2023-08-26,02068,AK,4,3.6,33.3,1.3,-2.7,0.5,-0.3
2023-08-26,02070,AK,7,1.3,-12.5,0.7,-0.3,0.4,-0.4
2023-08-26,02090,AK,4,3.6,33.3,1.3,-2.7,0.5,-0.3
2023-08-26,02100,AK,3,6.4,0,1.2,0.3,0,-0.5
2023-08-26,02105,AK,3,6.4,0,1.2,0.3,0,-0.5
2023-08-26,02110,AK,3,6.4,0,1.2,0.3,0,-0.5
2023-08-26,02122,AK,7,1.3,-12.5,0.7,-0.3,0.4,-0.4
2023-08-26,02130,AK,0,0,-100,8.3,-10,9.7,9.7
2023-08-26,02150,AK,7,1.3,-12.5,0.7,-0.3,0.4,-0.4
2023-08-26,02158,AK,7,1.3,-12.5,0.7,-0.3,0.4,-0.4
2023-08-26,02164,AK,7,1.3,-12.5,0.7,-0.3,0.4,-0.4
2023-08-26,02170,AK,7,1.3,-12.5,0.7,-0.3,0.4,-0.4
2023-08-26,02180,AK,7,1.3,-12.5,0.7,-0.3,0.4,-0.4
2023-08-26,02185,AK,7,1.3,-12.5,0.7,-0.3,0.4,-0.4
2023-08-26,02188,AK,7,1.3,-12.5,0.7,-0.3,0.4,-0.4
2023-08-26,02195,AK,0,0,-100,8.3,-10,9.7,9.7
2023-08-26,02198,AK,0,0,-100,8.3,-10,9.7,9.7
2023-08-26,02220,AK,3,6.4,0,1.2,0.3,0,-0.5
2023-08-26,02230,AK,3,6.4,0,1.2,0.3,0,-0.5
2023-08-26,02240,AK,4,3.6,33.3,1.3,-2.7,0.5,-0.3
2023-08-26,02261,AK,7,1.3,-12.5,0.7,-0.3,0.4,-0.4
2023-08-26,02275,AK,0,0,-100,8.3,-10,9.7,9.7
2023-08-26,02282,AK,3,6.4,0,1.2,0.3,0,-0.5
2023-08-26,02290,AK,4,3.6,33.3,1.3,-2.7,0.5,-0.3
2023-08-26,01001,AL,23,6,15,1.7,-0.5,2.3,-2
2023-08-26,01003,AL,71,10.2,26.8,2.1,0.6,1.7,0
2023-08-26,01005,AL,23,8.3,27.8,1.7,0,1,-1.4
2023-08-26,01007,AL,122,9.9,6.1,2.2,0.2,2.8,0
2023-08-26,01009,AL,122,9.9,6.1,2.2,0.2,2.8,0
2023-08-26,01011,AL,23,6,15,1.7,-0.5,2.3,-2
2023-08-26,01013,AL,3,15.4,,0.7,0.7,2.6,2.6
2023-08-26,01015,AL,21,7.5,50,2.2,-0.4,0.7,-2.2
2023-08-26,01017,AL,16,5.2,-11.1,2.8,0.5,2.1,1.3
2023-08-26,01019,AL,16,5.4,6.7,1.6,0.1,2.6,1.1
2023-08-26,01021,AL,122,9.9,6.1,2.2,0.2,2.8,0
2023-08-26,01023,AL,40,22.9,66.7,2.1,0.1,0.8,-3.4
2023-08-26,01025,AL,71,10.2,26.8,2.1,0.6,1.7,0
2023-08-26,01027,AL,3,2.9,0,1.6,0.6,9.4,3.6
2023-08-26,01029,AL,21,7.5,50,2.2,-0.4,0.7,-2.2
2023-08-26,01031,AL,23,8.3,27.8,1.7,0,1,-1.4
2023-08-26,01033,AL,13,6.4,8.3,2.1,0.3,3.8,2.3
2023-08-26,01035,AL,52,6.2,23.8,1.4,-0.1,1.6,0.1
2023-08-26,01037,AL,3,2.9,0,1.6,0.6,9.4,3.6
2023-08-26,01039,AL,23,6,15,1.7,-0.5,2.3,-2
2023-08-26,01041,AL,23,6,15,1.7,-0.5,2.3,-2
2023-08-26,01043,AL,122,9.9,6.1,2.2,0.2,2.8,0
2023-08-26,01045,AL,23,8.3,27.8,1.7,0,1,-1.4
2023-08-26,01047,AL,3,4,0,1.1,-0.1,0,0
2023-08-26,01049,AL,16,5.4,6.7,1.6,0.1,2.6,1.1
2023-08-26,01051,AL,16,5.3,6.7,2,0.6,4.4,3.8
2023-08-26,01053,AL,52,6.2,23.8,1.4,-0.1,1.6,0.1
2023-08-26,01055,AL,16,5.4,6.7,1.6,0.1,2.6,1.1
2023-08-26,01057,AL,3,6.5,0,1.5,0.8,0,0
2023-08-26,01059,AL,13,6.4,8.3,2.1,0.3,3.8,2.3
2023-08-26,01061,AL,23,8.3,27.8,1.7,0,1,-1.4
2023-08-26,01063,AL,14,5.6,250,4.1,1,5.2,1.5
2023-08-26,01065,AL,14,5.6,250,4.1,1,5.2,1.5
2023-08-26,01067,AL,23,8.3,27.8,1.7,0,1,-1.4
